sample_id,S9_11,S9_12,S9_14,S9_1,S9_2,S9_6,S9_7,S9_9,S11_11,S11_12,S11_14,S11_1,S11_2,S11_6,S11_7,S11_9,S17_11,S17_12,S17_14,S17_1,S17_2,S17_6,S17_7,S17_9
StreptococcuS_Sp001814775,0,586351,153136,238217,686567,686313,457475,846156,791604,222102,221887,448081,754819,1752288,1499698,841776,1859016,620927,107015,291966,0,1293672,877779,652222
StreptococcuS_Sp002355895,0,0,0,337500,0,183781,0,662580,0,0,239476,2228883,0,235583,0,838089,0,0,0,1156690,971779,757681,0,623843
StreptococcuS_Sp003428885,0,0,0,0,0,22400,0,51100,0,0,0,304331,0,0,576550,85000,0,558816,0,247403,0,0,1008118,233695
StreptococcuS_Sp004166885,0,2261023,168351,0,0,1065208,104867,44900,1693614,757023,476238,45100,0,2128660,339147,94900,0,378518,99800,28900,0,2660482,108268,46400
StreptococcuS_Sp004353325,0,0,0,0,0,0,0,0,268266,0,0,159258,0,1016430,969514,0,0,0,0,140416,0,355304,450807,0
StreptococcuS_Sp012843315,0,0,0,0,0,42600,0,194223,1462132,0,0,371960,0,208238,291879,286911,577602,0,0,218653,0,242416,127286,399158
StreptococcuS_Sp013276505,0,0,0,0,0,229011,0,153508,0,0,0,74200,0,699573,0,287260,0,0,0,35000,0,847382,0,162226
StreptococcuS_Sp013276795,0,0,0,334507,0,65600,0,175346,0,0,0,1175869,0,0,0,234767,0,0,0,1783918,0,0,0,436691
StreptococcuS_Sp013277415,0,0,0,0,0,114402,0,60700,0,0,0,602717,0,35300,0,165253,0,1531502,0,2329252,0,490208,805622,620776
StreptococcuS_Sp013277515,0,0,0,0,0,386432,0,0,0,0,0,809804,0,0,0,0,0,0,0,0,0,183791,0,134160
StreptococcuS_Sp013394695,0,0,426400,0,0,1784610,351121,43800,332916,0,493714,69100,305596,694466,1473360,39500,0,0,402748,44600,0,1707637,1578135,80000
StreptococcuS_Sp900104285,0,0,0,0,0,72200,0,0,0,0,0,295074,0,640508,0,0,0,0,0,464302,0,3504372,0,0
StreptococcuS_Sp900543065,0,0,0,0,0,24600,0,9790,0,0,0,0,0,47500,81800,17400,0,0,0,0,0,31700,40300,2950
StreptococcuS_Sp900550895,0,0,85000,0,0,42300,352353,152349,0,0,171567,0,0,324471,662882,178907,0,0,164805,35600,0,196901,1060502,181185
StreptococcuS_Sp900555155,0,0,0,0,0,0,0,0,0,0,0,613756,0,0,0,0,0,0,0,1177905,0,0,0,0
StreptococcuS_Sp900766505,0,0,432812,0,0,401572,0,0,0,0,810970,0,0,0,305778,0,0,0,363003,0,0,0,0,0
StreptococcuS_Sp902363395,0,0,52800,0,0,94400,0,0,0,0,78800,18000,0,195216,0,23500,0,0,0,9700,0,245761,0,0
StreptococcuS_Sp902460355,0,0,156972,76500,0,9620,726728,654919,231298,0,304229,146498,307592,141029,1616694,1287181,0,252200,73700,74200,0,88200,348551,515843
StreptococcuS_Sp903645285,0,0,1433745,0,0,61400,0,0,0,0,5687005,660149,0,72000,183139,0,0,271823,12011832,632959,0,251256,444751,290450
StreptococcuS_thermophiluS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23800,0,0,0,0,0
StreptococcuS_timonenSiS,0,0,103602,833409,573439,434456,312123,555650,787301,198750,98200,756883,639801,577876,909105,943825,414994,468371,98900,514851,519243,1168589,561215,1658507
StreptococcuS_veStibulariS,0,0,63200,281137,0,78700,279062,22100,0,0,208150,703293,0,115927,208252,71100,283438,0,800002,388702,0,1179514,170390,222200
MetamycoplaSma_orale,0,0,0,0,0,0,0,157351,0,0,0,0,0,0,0,135122,0,0,0,0,0,0,0,162015
MetamycoplaSma_Salivarium,0,1399773,0,0,0,40100,558305,75800,0,1529116,0,118411,0,66100,233868,36000,0,376017,0,100125,0,77300,175168,39600
Gemella_haemolySanS,0,0,343188,1691136,0,177293,707977,88700,410226,0,1620506,4356386,0,238618,1118997,203723,963953,462160,2234376,3180499,0,708061,1682453,213554
Gemella_haemolySanS_A,0,0,105092,598891,0,1252901,100340,169591,0,134449,311368,640686,0,3019568,165781,340066,540597,1828595,667914,759418,393760,7630305,152128,706058
Gemella_haemolySanS_B,0,0,919445,6838007,0,169244,716856,211599,2361905,134809,2979416,8676567,0,177389,1355481,538262,4823534,4610185,5504912,9490569,842702,556562,3282681,758689
Gemella_morbillorum,1741156,1334239,6884279,352153,853086,2278368,1096751,2025112,1876583,794805,11474356,636253,1568868,5246839,1747426,2944336,820803,463743,3849262,324084,1546445,4706405,499304,1290155
Gemella_SanguiniS,1967051,3713082,1414694,402880,3495249,2699149,954115,764837,4745529,772606,2812336,102562,3451707,3393671,1205415,971471,1164516,346332,883523,63700,1108649,3722315,339305,561454
Gemella_Sp002871655,0,532265,217866,3022944,0,811851,162397,817881,473988,329180,759803,2981037,390144,1570772,318874,1736012,2760676,6491790,1123392,3621319,1245061,4476508,123079,2699721
Gemella_Sp900555985,0,0,98300,0,0,1325729,0,0,0,0,0,0,0,216946,0,0,0,0,0,0,0,292680,0,0
Gemella_Sp900766305,0,0,192361,1071799,0,101627,416951,126554,314921,0,948859,2309750,0,91300,463913,400059,903331,406336,1016952,2787383,392697,255744,943656,638642
MacrococcuS_B_caSeolyticuS,62900,0,0,315717,0,0,0,0,0,0,0,19900,0,0,0,0,0,0,0,0,0,0,0,0
StaphylococcuS_aureuS,0,0,0,0,0,0,0,0,0,0,0,0,0,28600,0,0,341467,0,437415,0,0,0,0,69900
StaphylococcuS_capitiS,0,0,0,0,0,0,43600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8420,0,0
StaphylococcuS_epidermidiS,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23600,0,0,0,0
StaphylococcuS_hominiS,0,0,0,0,0,0,0,0,0,221033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StaphylococcuS_SaprophyticuS,128454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudoramibacter_alactolyticuS,31900,0,275052,14100,0,950,343597,20400,36600,0,338123,3340,0,1700,113535,38500,44600,0,502943,4210,0,1290,129197,15000
CAG-791_Sp900625025,0,0,43100,0,0,3420,0,6710,0,0,22600,0,0,0,0,5960,0,0,31200,0,0,0,0,3370
Catonella_morbi,726583,751256,1506788,320935,552396,136429,724162,675089,190204,524081,1097640,88900,370450,224563,301628,428054,327224,78100,955808,74600,314900,93300,190751,530544
EnterocloSter_cloStridioformiS,0,0,52900,0,0,0,0,0,0,0,88800,0,0,0,0,0,0,0,0,0,0,0,0,0
F0428_Sp003043955,0,0,236580,88500,87600,72800,119789,45200,0,0,154385,16400,86000,43300,53300,35100,0,0,74300,17700,0,16400,15900,17500
JohnSonella_ignava,703441,7723919,210155,57000,696013,31200,214703,188146,292121,1091102,288611,26500,545914,334186,64900,221778,284541,347571,270391,14400,282818,108039,11300,147163
JohnSonella_Sp900766185,174893,1429519,259748,89200,307914,118702,247459,568436,79100,1295825,379659,50800,203163,421037,205600,602811,0,75400,207570,36700,94300,80700,87900,160575
Lachnoanaerobaculum_gingivaliS,0,314990,291922,100261,341623,152264,164468,264903,0,156003,267830,36100,302943,84900,111661,361074,0,51400,310428,31500,187080,69400,60800,232981
Lachnoanaerobaculum_orale,0,0,544291,98800,0,246052,326556,27000,0,29300,393585,14600,87000,69300,532608,49600,0,0,400028,12200,0,51700,299249,31700
Lachnoanaerobaculum_Saburreum,265870,301187,162334,40100,0,114967,301118,63500,90100,341830,131394,24900,0,237953,253506,118182,71500,29200,126358,13100,0,99400,94000,42000
Lachnoanaerobaculum_Sp000209465,296459,690460,193805,79200,204923,146020,448952,183726,174956,563125,300405,76900,122826,796874,245661,215585,0,74300,172519,54200,148417,260927,161363,92500
Lachnoanaerobaculum_Sp000287675,0,0,404645,0,226784,753080,122558,134127,117948,94400,550217,13500,0,526381,257191,240969,0,25000,593080,18600,0,394388,180761,191861
Lachnoanaerobaculum_Sp000296385,193078,479573,316443,154857,743797,968443,162921,117357,131394,307612,248123,26700,760471,295097,209836,157140,0,105016,229302,21600,186490,244105,152608,169785
Lachnoanaerobaculum_umeaenSe,0,0,32000,0,183239,434788,0,28800,0,0,0,0,314310,57500,0,35900,0,0,0,0,0,34800,0,20000
Oribacterium_aSaccharolyticum,1488491,297643,1166444,1301058,695838,519762,608318,47800,109055,75000,690602,34500,360042,145605,304082,72100,0,42100,305976,13400,208675,109924,226382,101020
Oribacterium_parvum,112212,252037,237042,99300,245842,1788494,860983,115291,137334,101376,187301,9870,311255,76500,1021379,189648,45600,87300,265911,29000,232798,260253,1279552,420332
Oribacterium_SinuS,1918674,1634093,4545280,2422905,2639518,1565119,2562841,257737,302860,414148,2009559,75600,2005628,1169191,1558460,418799,101848,111993,793633,37500,1082736,643514,496871,399187
Oribacterium_Sp000160135,499321,482904,673529,47000,134418,26100,155908,61800,176996,691267,180216,17700,137406,211918,112412,101106,195885,40400,148656,14400,96200,71100,30200,47500
Oribacterium_Sp013394775,21400,0,224566,0,258022,3420,21500,118838,0,99600,43400,0,69700,4160,8810,71300,24700,4300,207217,0,54700,1830,8970,72100
Shuttleworthia_SatelleS,262223,117097,1521898,41400,59500,60700,1731531,69900,140094,599473,810880,74500,80800,33900,1682800,127869,138998,30400,478411,218834,55300,75100,1023173,125152
Stomatobaculum_longum,49300,36700,344960,13200,62700,142860,81500,26800,21000,11400,163110,6720,123929,52700,67900,46700,48300,0,140255,3920,34000,37000,33500,30100
Stomatobaculum_naviforme,0,0,6800,0,0,0,13300,1440,0,0,0,0,0,0,0,3340,0,0,0,0,0,0,0,0
Stomatobaculum_Sp002892395,0,0,0,0,0,4570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA4285_Sp900542465,0,0,385218,0,0,5280,55600,7190,0,0,438769,0,0,10800,52200,9720,0,0,481699,2100,0,7810,34000,7360
UBA7182_Sp003480725,0,0,0,0,0,0,0,9980,0,0,0,0,0,0,0,20800,0,0,0,0,0,0,0,6120
W11650_Sp002999035,678950,3937958,752881,1134478,2714383,14500,444951,506608,171385,1412762,596593,282436,2135771,39600,103425,552666,247387,299707,419920,106141,1471109,16000,45100,360047
W11650_Sp003858485,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalibacterium_Sp900540455,0,0,8820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruthenibacterium_lactatiformanS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490
Eubacterium_A_minutum,0,1648610,164670,103976,88200,0,303601,14300,0,1310639,260113,27800,154228,0,167954,13600,0,166106,149746,13100,35800,0,35500,5720
Eubacterium_A_nodatum,4000820,2085575,20566883,17500,5832080,148904,0,3234877,5514972,893523,28193512,0,5763183,144624,0,4498188,3930441,316839,16356345,0,4190349,127185,0,1698791
Eubacterium_B_infirmum,1051000,2854541,3858335,394280,497169,138554,1162517,1460696,561091,5689098,1198326,194083,634785,227817,980704,1460049,348648,273767,950065,212505,346033,83400,390926,755944
Eubacterium_B_Sulci,143971,193217,1122214,76800,229171,1892901,905242,237142,123608,73400,308826,31100,324304,22800,1824696,481282,0,40100,162975,24900,131924,35300,1503150,376563
Eubacterium_M_brachy,12893881,11680790,10353161,2548608,2864426,205148,704342,933060,4515167,3785715,15325972,1192151,5717291,602056,528545,1315194,2914066,1173353,8754350,504658,3614951,405686,256228,687312
Eubacterium_N_Saphenum,0,11583236,35300,19580277,13129372,122802,18386128,513681,0,3645692,49200,5972759,16172277,231376,9550916,740594,0,1092868,122135,2422637,10733737,278559,2915839,291237
Mogibacterium_diverSum,136381,217805,1294408,86200,142188,1470811,220220,151415,105356,201123,583426,30500,272012,163607,266536,371625,175727,34200,452266,32800,94400,364018,337866,151606
Mogibacterium_pumilum,0,344424,197037,72800,109621,11300,24400,46400,56900,160901,191670,20800,117002,11800,23800,78600,0,0,121506,10600,57500,6900,14200,37200
Mogibacterium_timidum,4836978,5997689,7540899,424854,5173194,190964,3244833,446771,4219858,6026392,12695973,330740,6443471,442221,4215169,763343,4837621,1171368,8688896,219337,5025020,316455,2276126,388316
Criibacterium_bergeronii,0,0,95400,0,0,0,0,5320,0,0,105576,0,0,0,0,0,0,0,70400,0,0,0,0,0
Filifactor_alociS,6927679,20107040,31321351,9604605,19648029,613185,20516038,5236967,3278683,7124345,28428815,2977829,13463423,671792,5614391,7535680,3952717,1979369,19467466,1190559,9661633,403248,2147334,3034047
Peptoanaerobacter_margaretiae,0,1068733,755017,306518,941900,10700,101464,196264,0,304500,672273,83000,483263,37200,42700,127359,0,47800,599963,45600,321699,0,0,79800
Peptoanaerobacter_StomatiS,968339,1602822,1337693,495552,1732629,89200,946602,1110100,543702,754101,953304,132074,905007,80300,319648,736606,579315,175122,829894,66300,810216,67700,146645,494890
Peptoanaerobacter_yurii,350184,2101826,162779,148823,348561,42500,340509,292621,0,432156,131403,37400,334795,140770,87200,194471,223124,110205,112053,29300,270599,35900,25500,101523
PeptoStreptococcuS_Sp900759325,0,535166,719332,58300,605899,1504989,1021150,632929,118838,150938,680974,20400,720389,30600,1186518,684392,0,50100,421731,26000,0,49700,328182,1125365
PeptoStreptococcuS_StomatiS,0,1051120,1247774,482046,306808,176704,423502,2382878,280821,1746975,731931,303538,491663,83700,512243,3999285,291334,120095,785988,232714,901751,73000,218672,2422104
CAG-793_Sp013333035,0,0,147476,187317,0,1263728,309081,0,0,0,0,34700,0,0,145655,81900,0,0,0,27900,0,53000,361576,93900
CAG-793_Sp013333395,0,0,100629,0,0,2362745,920325,348621,0,0,229674,40600,0,114470,294299,353873,0,0,338802,41200,0,106118,185627,326424
JABCPO02_Sp013333105,0,0,0,0,0,3277326,0,193273,0,0,0,0,0,0,0,164918,0,0,0,0,0,151014,0,323244
ParvimonaS_micra,14554649,3108364,3152946,645648,2791345,1273483,2906506,913242,4141423,3776251,4425725,431507,2484340,1438166,1860865,1446926,2508198,551781,2534216,211506,1853699,1479015,846285,755816
ParvimonaS_Sp000214475,0,0,0,0,0,223357,0,79200,0,0,0,0,0,117230,0,66300,0,0,0,31600,0,127342,0,43700
ParvimonaS_Sp000223315,0,0,0,0,0,0,0,549780,0,0,0,46600,0,0,0,1002911,0,0,0,25500,0,0,0,375194
W5053_Sp000467935,0,0,68800,42300,1793836,4260,142266,104749,0,0,0,0,1798970,10700,55100,203293,0,0,27800,3360,1197891,0,20500,88600
ChriStenSenella_hongkongenSiS,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,806
Centipeda_artemidiS,200544,523243,223335,48700,43200,24300,83100,136833,41800,454049,238426,19300,29300,53800,46200,51300,73600,31500,199538,7570,24000,31400,22800,65200
Centipeda_felix,141383,236525,277602,180909,99900,1265222,562088,235921,54300,136496,147547,10800,80200,45700,209169,103214,41400,19800,99900,6210,24200,18800,241971,164816
Centipeda_flueggei,66300,54900,101039,20200,0,83500,199925,101760,13900,55200,64700,5740,20200,6960,50500,41100,18100,4400,45900,3930,0,2290,91100,51200
Centipeda_infelix,159859,289172,518236,60800,125368,53500,166365,283987,71100,416322,214843,20000,127253,83200,90100,115114,100889,20400,249809,10400,41800,17200,61000,137091
Centipeda_maSSilienSiS,218448,56900,277094,85700,33800,144703,489906,265378,24300,95200,125397,18600,20500,25600,204413,114098,70300,5910,145073,8150,13800,8630,236895,125313
Centipeda_noxia,2443284,4304355,239681,273437,500658,43200,2278087,405846,327746,4352773,278745,42300,318357,271677,609636,150764,551756,116739,191897,23300,136276,98300,379560,190609
Centipeda_periodontii,246329,201955,206036,37600,60500,63100,221969,194124,49900,286123,102188,8530,65100,40200,71200,92100,94200,10400,119514,6210,15300,20700,132378,108268
Centipeda_Sp000286455,52900,136546,290724,38400,55600,23000,173672,643798,11900,147581,118919,12500,44700,29600,94000,405278,34500,9970,139322,3820,24400,7310,49800,306592
Centipeda_Sp000315545,0,0,10200,0,0,1390,9210,11400,0,0,5910,0,0,1790,0,3960,0,0,4870,321,0,0,2470,6410
Centipeda_Sp000318175,87600,110134,271947,46200,85500,32400,142025,391464,29400,127558,132977,12900,46500,32900,87800,209123,40700,8740,122665,5170,22700,10400,49700,191604
Centipeda_Sp000468035,32100,112317,165232,19100,30600,19000,95600,251551,6400,103777,62600,8120,28500,37100,31600,111055,12000,5700,87100,2960,0,6520,32200,93900
Centipeda_Sp001683335,323167,295516,353968,106002,143960,39700,320387,348797,91400,584382,180928,17800,102872,63500,105340,155561,148838,32700,179274,8220,44700,20400,98400,174253
Centipeda_Sp001717585,62000,97600,230448,36000,18300,18400,152840,238036,18400,148755,91600,9620,29100,31400,64000,106916,22500,6290,131750,4570,15300,5090,48200,92600
MitSuokella_jalaludinii,0,0,7920,0,0,0,0,9700,0,0,0,0,0,0,0,4430,0,0,0,0,0,0,0,3560
MitSuokella_multacida,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MitSuokella_Sp000469545,0,0,29000,7550,17400,1550,127824,17400,0,6210,35800,1080,29100,1460,39300,5870,0,0,25600,844,18700,0,53900,7120
RUG024_Sp900314765,0,0,0,0,0,0,0,2860,0,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,885
RUG643_Sp902777615,0,0,0,0,0,0,0,3970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520
RUG643_Sp902778455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090
SelenomonaS_Sputigena,802376,736191,1675112,277967,468405,225720,897976,1386652,233878,1614308,645661,51100,374047,128896,290108,561281,398540,109690,771880,28800,133549,36200,367903,725231
SelenomonaS_C_boviS,0,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SelenomonaS_C_Sp002351185,0,0,6540,0,0,0,0,4480,0,0,0,0,0,0,0,2230,0,0,0,0,0,0,0,3500
UBA2897_Sp002350105,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA2913_Sp002349925,0,0,0,0,0,0,0,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA9786_Sp902785705,0,0,0,0,0,0,0,8650,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,6560
AlliSonella_pneumoSinteS,735182,0,5637123,1224060,1291886,157615,1206331,1101390,442130,0,3278218,323398,1189821,86600,575130,842420,606205,101519,4078584,133956,1069261,82300,460369,560321
DialiSter_inviSuS,3266239,3684125,8421487,1090222,3280981,7537229,4680858,3515591,1987588,5752979,2288039,364831,2399640,1791307,1748695,4364590,2646788,493333,2699739,300592,1115603,646242,1609992,3050537
DialiSter_Sp900555245,182895,219934,354544,35600,260501,138686,158975,126494,97300,269690,67300,13400,0,61300,59000,157452,96100,31900,111301,15100,0,18400,49400,101003
DialiSter_B_micraerophiluS,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14100,0,0,0,0,0
AnaeroglobuS_geminatuS,474330,749999,1574377,186817,520405,16300,2323669,276312,221738,448312,618783,76900,217070,71800,786389,291237,378759,22000,946329,26200,323902,35900,601966,199013
AnaeroglobuS_micronuciformiS,262143,167865,1677027,132014,34300,11025611,833523,16100,404995,68300,716431,39000,37300,134529,602588,16400,211365,8500,652349,14800,48400,225089,400428,15900
F0422_Sp001553345,0,0,586569,763212,1207282,6637966,176370,465424,0,0,1660846,776661,1645049,4703959,170529,551589,0,0,5238337,1666819,2132016,9710159,114655,668528
F0422_Sp003992005,0,0,148504,0,244361,49300,0,159729,0,0,551576,0,247317,33600,0,173121,0,0,1288843,9410,414596,56600,0,157582
F0422_Sp003992015,0,0,229203,0,1710917,272262,0,384412,0,0,673425,23600,1484547,175005,0,439066,0,0,2121039,48500,2430661,297004,0,424046
F0422_Sp003992055,168391,0,267730,74300,654710,148680,0,377930,353296,0,854619,85700,579913,54800,0,534957,386792,31700,2189857,167078,996490,89400,0,522442
F0422_Sp003992135,0,0,32500,0,0,13700,0,53500,0,0,53700,0,168817,0,0,82100,0,0,189045,2980,242571,10500,0,75100
F0422_Sp003992315,0,0,30100,0,217712,121281,190295,77900,0,0,0,19000,260737,0,75100,111923,0,0,157498,17900,316372,20400,95700,117201
F0422_Sp003999875,0,0,50000,57500,0,330441,382706,94800,0,0,54200,85000,0,89600,111513,172215,0,0,531908,85900,0,216866,169679,313831
F0422_Sp900544365,0,0,0,0,410592,16600,0,41900,0,0,65500,9160,358133,0,0,56100,0,0,230009,9050,498416,0,0,92200
F0422_Sp900766245,0,0,159579,0,669012,88100,111269,125122,0,0,457741,18700,579443,0,0,178362,0,0,1479367,32000,1095126,0,0,217612
Veillonella_atypica,710201,710575,8488717,1530567,217883,5769468,15230070,488282,771703,482370,3660676,222871,300433,346334,9986223,556260,278874,118691,4674175,137954,118822,375920,10402102,618658
Veillonella_denticarioSi,0,0,0,44100,0,0,126353,38100,0,0,0,42000,0,0,94300,27600,0,0,24500,25800,0,0,226652,49400
Veillonella_diSpar,0,661597,1643299,0,0,819556,870140,0,0,306218,1259817,37900,0,99600,672033,0,0,0,1329356,21000,0,74800,580241,0
Veillonella_diSpar_A,961352,1112683,3593182,1205600,1910073,16282708,5591817,377024,995149,533515,2421667,291301,3053395,1728417,3814314,384999,371346,248876,2488312,180206,539279,1779183,3108601,450043
Veillonella_infantium,392030,796136,2563027,284681,1850726,1272497,2065330,281275,423028,403345,2261693,97600,2344879,674099,1558282,371953,0,264385,2087546,51400,407011,570670,1234701,300519
Veillonella_parvula,0,0,144390,0,0,100303,435004,184189,0,0,271641,65500,0,173675,339524,197528,0,0,272476,25000,0,90400,394824,220925
Veillonella_parvula_A,2755988,1682111,4923548,3225992,1809532,3163254,6246964,2244619,1799654,2855922,6864028,1594478,2427218,7922906,4149725,2227275,3664069,1320054,9804213,887433,1835113,4085717,4124745,2679926
Veillonella_rodentium,0,0,0,0,0,0,35300,13300,0,0,0,0,0,0,20700,0,0,0,0,0,0,0,42100,13700
Veillonella_rogoSae,4994065,2432834,2109124,718807,7601287,26077286,4701339,1251518,9021960,1844941,2740074,377352,8863715,12342642,4337731,1376013,2896317,619797,1995242,171308,1729825,13622357,2550017,1071046
Veillonella_Sp002959755,0,0,592584,0,0,162282,452563,108376,0,0,602619,0,0,168412,309433,94800,0,0,556525,0,0,155163,265644,70500
Veillonella_Sp003463825,0,0,3371902,205610,0,3985025,1186494,161465,409149,256550,2815349,65700,0,439688,921304,176745,0,130423,2745635,30100,0,491856,756534,136633
Veillonella_Sp009929605,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,12400,0,0,0,0,0,0,0,0
Veillonella_Sp900538355,0,0,772178,0,0,93700,190575,95300,143146,0,449214,11000,0,58600,97300,85300,0,0,537570,0,0,54800,119031,51400
Veillonella_Sp900545205,0,0,4867201,0,0,2574337,244689,13400,0,0,4214826,0,0,98900,265213,11000,0,0,3794312,0,0,121138,548241,8400
Veillonella_Sp900549845,0,0,1188930,79900,435023,119233,766886,46200,0,279537,867501,30100,657094,0,555523,134593,0,107056,856822,0,0,88400,577965,97900
Veillonella_Sp900550175,0,0,560304,47600,0,226111,141094,33500,0,0,545474,8900,0,35800,103330,0,0,0,511345,8160,0,53000,94300,0
Veillonella_Sp900550455,0,0,49600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39600,0,0,0,0,0
Veillonella_Sp900552445,811763,4232434,340867,473726,12497155,1854905,1118218,4280331,1345139,2535073,380606,222037,15737038,944686,916805,4743199,443725,1321227,297006,107206,2573277,994648,730937,3566460
Veillonella_Sp900552715,0,0,273013,0,0,48400,306394,0,0,0,262879,0,0,0,236887,0,0,0,172426,0,0,0,158405,0
Veillonella_Sp900556785,0,0,132422,0,0,2392198,276849,0,0,0,0,0,0,215951,222384,0,0,0,119949,0,0,229118,169946,0
Veillonella_Sp900757715,0,0,719144,116886,0,133456,502946,562602,0,252443,1182732,34200,0,286452,262978,700408,153143,83200,1692913,22300,0,117315,421015,763089
Veillonella_Sp900765235,0,0,2001737,0,0,0,867929,0,0,0,1745516,0,0,0,732559,0,0,0,1773190,0,0,0,617748,0
Veillonella_Sp900766125,0,0,0,0,0,4237481,0,0,0,0,0,0,0,334703,0,0,0,0,0,0,0,448790,0,0
Veillonella_tobetSuenSiS,332877,989025,970662,550451,1957038,46452686,2638560,3674035,614514,335659,823325,225283,2147772,883947,2041871,3807576,237058,297839,637302,95800,577258,1236970,2106493,5282202
FuSobacterium_animaliS,2319638,4889593,2284015,673663,3526135,372204,8075202,1449375,2682739,2558382,552110,673696,1305262,438134,1811967,1535307,2140775,976605,931066,419696,740258,273135,1382510,1507301
FuSobacterium_hwaSookii,0,0,0,0,0,93500,0,1205512,0,0,0,109411,0,0,0,1785640,0,408214,0,64700,0,220289,0,999668
FuSobacterium_maSSilienSe,0,0,0,0,0,165906,0,197757,0,0,0,37300,0,242054,0,227501,0,0,0,415435,0,477530,0,445685
FuSobacterium_nucleatum,0,5601632,0,0,0,0,3785042,3792205,0,838063,0,0,0,0,0,4323926,0,1085219,454518,0,0,0,0,3388023
FuSobacterium_nucleatum_D,0,0,0,0,0,0,0,658219,0,0,0,0,0,0,0,1046751,0,0,0,0,0,0,0,496620
FuSobacterium_nucleatum_J,2736104,3750588,5262996,4882496,10704201,361838,18000642,1433220,1448635,0,5265641,1641863,4780872,0,4566278,1496177,1230596,468371,3499614,1090483,8109935,0,2729025,1376125
FuSobacterium_periodonticum,0,0,0,0,0,0,0,148631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FuSobacterium_periodonticum_B,0,0,0,0,0,1207888,0,769692,0,0,0,0,0,0,0,1140763,0,0,0,0,0,0,0,1089614
FuSobacterium_periodonticum_D,0,0,925802,0,0,9119542,1132072,1184300,0,0,1777648,160929,0,1424760,837124,1918871,0,0,1015603,134201,0,1927081,1397953,1699879
FuSobacterium_polymorphum,2145468,2548976,1084355,992398,0,1955337,3635913,4093039,0,1184944,1032948,452307,0,1161581,955098,6213587,0,700284,874194,267511,0,714052,922756,3804023
FuSobacterium_pSeudoperiodonticum,2574813,8636025,212295,1736438,13265329,2175870,1952530,4418348,2316658,1792293,0,613683,11236117,1603421,1361687,5581701,0,2624399,201557,561049,6056683,1293690,1575273,4812299
FuSobacterium_Sp000235465,0,0,396813,202399,1189355,112476,0,2447848,0,0,317028,148361,0,0,0,3188896,0,0,289967,55200,0,0,0,2867847
FuSobacterium_vincentii,12825485,19608154,3147614,1572612,17443883,867148,7397466,1580670,4591947,3039197,2057161,933980,11383030,1071222,1501484,1081782,3863837,2525584,2341704,599386,9834326,422201,861893,1082378
FuSobacterium_C_necrophorum,0,0,0,0,0,0,0,21800,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,7180
JABCPH02_Sp013333235,236571,0,1273176,140722,0,278429,1936005,34500,0,0,891141,20400,0,19300,518896,43000,0,0,533910,4550,0,0,224529,21500
Leptotrichia_buccaliS,1174589,868020,4335068,994556,1500210,317818,6993228,1439707,1080944,310018,8250797,574213,678090,439101,2937524,1626877,600241,81400,4427736,256900,457887,153055,1334506,759257
Leptotrichia_hofStadii,1656644,454413,802078,183911,326016,211189,658092,275738,1147451,598616,1774382,80800,0,510104,357372,385704,406226,353226,1094940,103930,0,214796,265469,226868
Leptotrichia_hongkongenSiS,1566120,261989,430461,89200,0,45300,208802,265018,1231053,838063,748848,53100,0,355119,96100,340042,426011,332179,415526,34200,0,137953,128976,198083
Leptotrichia_maSSilienSiS,483410,0,1134721,326953,0,247345,203525,613990,318102,359279,2349331,233879,0,1214849,93700,559092,293851,167042,1223936,176406,0,607459,69300,253758
