"Species","col_2b","col_WMS","Group"
"Prevotella_seregens",0.0021193,0.00176412,"s11_12"
"Prevotella_sp003043925",0.00035053,2.54e-05,"s11_12"
"Prevotella_veroralis",0.001221088,0.000722509,"s11_12"
"Pseudoleptotrichia_goodfellowii",0.000624989,0.000391333,"s11_12"
"Rothia_aeria",0.009554713,0.008312634,"s11_12"
"Rothia_dentocariosa",0.016440082,0.013383802,"s11_12"
"Rothia_mucilaginosa",0.052779289,0.128718254,"s11_12"
"Saccharimonas_sp010202265",0.000391212,0.000214338,"s11_12"
"SDRW01_sp007845485",0.000806091,0.000316443,"s11_12"
"Selenomonas_sputigena",0.001614308,0.002033705,"s11_12"
"Shuttleworthia_satelles",0.000599473,0.000437986,"s11_12"
"Slackia_exigua",0.000857328,0.000678925,"s11_12"
"Streptococcus_constellatus",0.001834983,0.001428852,"s11_12"
"Streptococcus_cristatus",0.001614462,0.002734933,"s11_12"
"Streptococcus_infantis",0.000565658,0.001501492,"s11_12"
"Streptococcus_intermedius",0.000505464,0.000289229,"s11_12"
"Streptococcus_rubneri",0.000825624,0.000737343,"s11_12"
"Streptococcus_sanguinis",0.006373961,0.012853226,"s11_12"
"Streptococcus_timonensis",0.00019875,0.000113563,"s11_12"
"Tannerella_forsythia",0.015746838,0.010958252,"s11_12"
"Tannerella_sp002890585",0.004786746,0.004251465,"s11_12"
"Tannerella_sp003033925",0.00672902,0.006941996,"s11_12"
"Treponema_B_denticola",0.001871867,0.001478984,"s11_12"
"Treponema_C_lecithinolyticum",0.001811418,0.00195462,"s11_12"
"Treponema_C_maltophilum",0.000248882,0.000422231,"s11_12"
"Treponema_D_buccale",0.000240892,0.000155613,"s11_12"
"Treponema_sp010365865",0.001946781,0.001635006,"s11_12"
"Veillonella_parvula_A",0.002855922,0.00195994,"s11_12"
"Veillonella_rogosae",0.001844941,0.003537346,"s11_12"
"W11650_sp002999035",0.001412762,0.001983164,"s11_12"
"Abiotrophia_sp001815865",0.000360298,0.000511173,"s11_14"
"Actinomyces_graevenitzii",0.001436704,0.000835494,"s11_14"
"Actinomyces_oris",0.001210306,0.000825164,"s11_14"
"Aggregatibacter_segnis",0.014170746,0.032924596,"s11_14"
"Aggregatibacter_sp000466335",0.001741252,0.003979722,"s11_14"
"Allisonella_pneumosintes",0.003278218,0.004082229,"s11_14"
"Alloprevotella_rava",0.000973253,0.000617653,"s11_14"
"Alloprevotella_tannerae",0.010333365,0.011077448,"s11_14"
"Anaeroglobus_geminatus",0.000618783,7.71e-05,"s11_14"
"Anaeroglobus_micronuciformis",0.000716431,0.000205014,"s11_14"
"Bulleidia_extructa",0.001139546,0.000943336,"s11_14"
"Campylobacter_A_concisus_T",0.001215884,0.00127322,"s11_14"
"Campylobacter_A_rectus",0.008499288,0.015957142,"s11_14"
"Campylobacter_B_gracilis",0.00020807,0.000520367,"s11_14"
"Capnocytophaga_gingivalis",0.000527206,1.27e-05,"s11_14"
"Capnocytophaga_leadbetteri",0.002023083,0.001636365,"s11_14"
"Capnocytophaga_ochracea",0.00147035,0.000663968,"s11_14"
"Capnocytophaga_sp000466425",0.000445032,0.000224312,"s11_14"
"Capnocytophaga_sputigena",0.001231544,0.001134047,"s11_14"
"Cardiobacterium_hominis",0.001493264,0.001023934,"s11_14"
"Cardiobacterium_valvarum",0.000807925,0.000579738,"s11_14"
"Catonella_morbi",0.00109764,0.000692121,"s11_14"
"Corynebacterium_matruchotii",0.006175713,0.00476663,"s11_14"
"Desulfobulbus_oralis",0.001398332,0.000894978,"s11_14"
"Dialister_invisus",0.002288039,0.001208401,"s11_14"
"Eubacterium_B_infirmum",0.001198326,0.000683493,"s11_14"
"Eubacterium_M_brachy",0.015325972,0.020230308,"s11_14"
"F0058_sp000163695",0.007003134,0.00753795,"s11_14"
"F0422_sp003992055",0.000854619,8.5e-05,"s11_14"
"Filifactor_alocis",0.028428815,0.043079141,"s11_14"
"Fretibacterium_fastidiosum",0.005566032,0.004796599,"s11_14"
"Fusobacterium_animalis",0.00055211,0.00366346,"s11_14"
"Fusobacterium_nucleatum_J",0.005265641,0.033852721,"s11_14"
"Fusobacterium_polymorphum",0.001032948,0.003922281,"s11_14"
"Fusobacterium_vincentii",0.002057161,0.005146575,"s11_14"
"Gemella_haemolysans_B",0.002979416,0.010414047,"s11_14"
"Gemella_morbillorum",0.011474356,0.021126761,"s11_14"
"Gemella_sanguinis",0.002812336,0.005019208,"s11_14"
"GN02-872_sp003260325",0.001399706,0.003322224,"s11_14"
"GN02-873_sp003260345",0.001020211,0.001452579,"s11_14"
"Granulicatella_adiacens",0.001958247,0.001278669,"s11_14"
"Granulicatella_elegans",0.001756747,0.008070691,"s11_14"
"Granulicatella_sp001058355",0.00251904,0.004695454,"s11_14"
"Haemophilus_A_parahaemolyticus",0.002966777,0.003149903,"s11_14"
"Haemophilus_A_sputorum",0.020096305,0.025747747,"s11_14"
"Haemophilus_D_parainfluenzae",0.007833959,0.022224142,"s11_14"
"HOT-345_sp013333295",0.000679994,0.000569861,"s11_14"
"HOT-345_sp013333605",0.000999661,0.001575406,"s11_14"
"JABCPE02_sp013333255",0.001331497,0.002122791,"s11_14"
"JABCPH02_sp013333235",0.000891141,0.002197259,"s11_14"
"Johnsonella_ignava",0.000288611,0.000169823,"s11_14"
"Johnsonella_sp900766185",0.000379659,5.11e-05,"s11_14"
"Kingella_A_denitrificans",0.000918043,0.000659768,"s11_14"
"Kingella_B_oralis",0.000415537,0.000149617,"s11_14"
"Lachnoanaerobaculum_sp000209465",0.000300405,3.66e-05,"s11_14"
"Lachnoanaerobaculum_sp000287675",0.000550217,0.000410595,"s11_14"
"Lancefieldella_rimae",0.001506105,0.00155361,"s11_14"
"Lautropia_mirabilis",0.004761639,0.006981143,"s11_14"
"Leptotrichia_A_sp000469505",0.001303942,0.002568917,"s11_14"
"Leptotrichia_A_sp001274535",0.001041359,0.002737719,"s11_14"
"Leptotrichia_buccalis",0.008250797,0.029023088,"s11_14"
"Leptotrichia_hofstadii",0.001774382,0.001388328,"s11_14"
"Leptotrichia_hongkongensis",0.000748848,0.000767156,"s11_14"
"Leptotrichia_massiliensis",0.002349331,0.00668259,"s11_14"
"Leptotrichia_sp002240055",0.002052256,0.002425657,"s11_14"
"Leptotrichia_trevisanii",0.002222572,0.002056837,"s11_14"
"Leptotrichia_wadei_A",0.00305662,0.006974559,"s11_14"
"Mogibacterium_timidum",0.012695973,0.007762035,"s11_14"
"Neisseria_cinerea",0.002225613,0.001729791,"s11_14"
"Neisseria_elongata",0.001361002,0.00052627,"s11_14"
"Neisseria_mucosa",0.000342144,0.000610955,"s11_14"
"Neisseria_sicca_B",0.004595264,0.002946025,"s11_14"
"Neisseria_sp000090875",0.011656004,0.019444308,"s11_14"
"Neisseria_sp002237445",0.000512476,0.000472463,"s11_14"
"Neisseria_subflava_C",0.004539894,0.03937209,"s11_14"
"Oribacterium_sinus",0.002009559,0.001777014,"s11_14"
"Ottowia_sp001262075",0.001008668,0.000533309,"s11_14"
"Parvimonas_micra",0.004425725,0.007883613,"s11_14"
"Pauljensenia_sp000278725",0.000833273,0.000330452,"s11_14"
"Peptidiphaga_gingivicola",0.000436066,0.00011227,"s11_14"
"Peptidiphaga_sp000466165",0.002638776,0.001417502,"s11_14"
"Peptoanaerobacter_stomatis",0.000953304,0.000217728,"s11_14"
"Peptostreptococcus_stomatis",0.000731931,0.000576673,"s11_14"
"Phocaeicola_abscessus",0.000785985,0.000286066,"s11_14"
"Porphyromonas_catoniae",0.005460246,0.002125629,"s11_14"
"Porphyromonas_endodontalis",0.0537651,0.067373968,"s11_14"
"Porphyromonas_pasteri",0.007872291,0.0049486,"s11_14"
"Prevotella_baroniae",0.012774569,0.010181449,"s11_14"
"Prevotella_conceptionensis",0.003284975,0.002234038,"s11_14"
"Prevotella_denticola",0.005614266,0.002261056,"s11_14"
"Prevotella_enoeca",0.001147515,0.000544547,"s11_14"
"Prevotella_histicola",0.003257685,0.002181025,"s11_14"
"Prevotella_intermedia",0.045003285,0.034027085,"s11_14"
"Prevotella_jejuni",0.002093864,0.000219544,"s11_14"
"Prevotella_koreensis",0.012164503,0.012048596,"s11_14"
"Prevotella_loescheii",0.003644218,0.003242761,"s11_14"
"Prevotella_maculosa",0.000406257,8.82e-05,"s11_14"
"Prevotella_melaninogenica",0.022232038,0.023227529,"s11_14"
"Prevotella_multiformis",0.002486301,0.001588233,"s11_14"
"Prevotella_multisaccharivorax",0.000501041,9.33e-05,"s11_14"
"Prevotella_nanceiensis",0.003133887,0.00486278,"s11_14"
"Prevotella_nigrescens",0.012333585,0.010739504,"s11_14"
"Prevotella_oris",0.005974868,0.004395993,"s11_14"
"Prevotella_oulorum",0.000600257,0.000195024,"s11_14"
"Prevotella_pallens",0.003193994,0.002952041,"s11_14"
"Prevotella_pleuritidis",0.025958001,0.02010453,"s11_14"
"Prevotella_seregens",0.000463433,1.57e-05,"s11_14"
"Prevotella_sp000257925",0.001345061,0.000965018,"s11_14"
"Prevotella_sp000467895",0.005539203,0.006666244,"s11_14"
"Prevotella_veroralis",0.001030935,0.0003888,"s11_14"
"Pseudoramibacter_alactolyticus",0.000338123,0.000182197,"s11_14"
"Rothia_aeria",0.003480789,0.001975898,"s11_14"
"Rothia_dentocariosa",0.003787543,0.001681999,"s11_14"
"Rothia_mucilaginosa",0.004951064,0.005242725,"s11_14"
"Rothia_mucilaginosa_A",0.002539808,0.001118381,"s11_14"
"Scardovia_wiggsiae",0.00074424,9.77e-05,"s11_14"
"Selenomonas_sputigena",0.000645661,0.000248378,"s11_14"
"Shuttleworthia_satelles",0.00081088,0.000581781,"s11_14"
"Streptococcus_anginosus",0.000713269,0.001222251,"s11_14"
"Streptococcus_cristatus",0.001188779,0.001637273,"s11_14"
"Streptococcus_gordonii",0.001884527,0.001466088,"s11_14"
"Streptococcus_infantis",0.000420674,0.003775729,"s11_14"
"Streptococcus_oralis_S",0.000160434,0.01517012,"s11_14"
"Streptococcus_parasanguinis_B",0.006875944,0.007388901,"s11_14"
"Streptococcus_salivarius",0.032889522,0.032085242,"s11_14"
"Streptococcus_sanguinis",0.022079624,0.019097056,"s11_14"
"Streptococcus_sinensis",0.002554751,0.002720237,"s11_14"
"Streptococcus_sp000220065",0.000800675,0.000428418,"s11_14"
"Tannerella_forsythia",0.024727819,0.017516201,"s11_14"
"Tannerella_sp003033925",0.001437054,0.001020415,"s11_14"
"Treponema_B_denticola",0.003936878,0.00346117,"s11_14"
"Treponema_C_lecithinolyticum",0.001305985,0.001277534,"s11_14"
"UBA4285_sp900542465",0.000438769,0.0003888,"s11_14"
"Veillonella_atypica",0.003660676,0.002107239,"s11_14"
"Veillonella_parvula_A",0.006864028,0.006589392,"s11_14"
"Veillonella_rogosae",0.002740074,0.00260127,"s11_14"
"W11650_sp002999035",0.000596593,8.74e-05,"s11_14"
"Actinomyces_graevenitzii",0.000587264,0.000346961,"s11_2"
"Aggregatibacter_segnis",0.00955688,0.018838115,"s11_2"
"Aggregatibacter_sp000466335",0.003198585,0.007462364,"s11_2"
"Allisonella_pneumosintes",0.001189821,0.000633062,"s11_2"
"Alloprevotella_tannerae",0.008264113,0.01059118,"s11_2"
"Arachnia_sp013333945",0.00109139,0.00049698,"s11_2"
"Bulleidia_extructa",0.001484885,0.001463916,"s11_2"
"Campylobacter_A_rectus",0.012836524,0.025790306,"s11_2"
"Campylobacter_B_gracilis",0.000176474,0.000181194,"s11_2"
"Capnocytophaga_gingivalis",0.002006896,0.001177495,"s11_2"
"Capnocytophaga_leadbetteri",0.001010333,0.000110653,"s11_2"
"Capnocytophaga_ochracea",0.002380022,0.000952572,"s11_2"
"Capnocytophaga_sputigena",0.003544747,0.001099932,"s11_2"
"Cardiobacterium_hominis",0.002291012,0.001222608,"s11_2"
"Corynebacterium_durum",0.000935619,6.3e-05,"s11_2"
"Corynebacterium_matruchotii",0.001461382,0.000578161,"s11_2"
"Desulfobulbus_oralis",0.00235417,0.00192121,"s11_2"
"Dialister_invisus",0.00239964,0.001152173,"s11_2"
"Eikenella_corrodens",0.000995165,0.000354515,"s11_2"
"Eubacterium_M_brachy",0.005717291,0.006690135,"s11_2"
"Eubacterium_N_saphenum",0.016172277,0.022941527,"s11_2"
"F0058_sp000163695",0.003462683,0.003834121,"s11_2"
"Filifactor_alocis",0.013463423,0.023246674,"s11_2"
"Fretibacterium_fastidiosum",0.003887156,0.002764193,"s11_2"
"Fusobacterium_animalis",0.001305262,0.003870509,"s11_2"
"Fusobacterium_nucleatum_J",0.004780872,0.038908414,"s11_2"
"Fusobacterium_pseudoperiodonticum",0.011236117,0.023354667,"s11_2"
"Fusobacterium_vincentii",0.01138303,0.032188701,"s11_2"
"Gemella_morbillorum",0.001568868,0.001514986,"s11_2"
"Gemella_sanguinis",0.003451707,0.006310298,"s11_2"
"GN02-873_sp003260345",0.000597842,3.9e-05,"s11_2"
"Granulicatella_adiacens",0.001681318,0.000799573,"s11_2"
"Granulicatella_elegans",0.000383083,0.000350472,"s11_2"
"Granulicatella_sp001058355",0.000948242,0.000973,"s11_2"
"Haemophilus_A_parahaemolyticus",0.003688042,0.003735066,"s11_2"
"Haemophilus_A_sputorum",0.027940198,0.033947974,"s11_2"
"Haemophilus_D_parainfluenzae",0.019389418,0.093642632,"s11_2"
"Haemophilus_influenzae",0.000382329,0.002577999,"s11_2"
"HOT-345_sp013333295",0.002732969,0.004684978,"s11_2"
"JABCPE02_sp013333255",0.002399725,0.00325745,"s11_2"
"Lautropia_dentalis",0.004631365,0.004101071,"s11_2"
"Lautropia_mirabilis",0.009932539,0.014699912,"s11_2"
"Leptotrichia_A_sp000469505",0.001430447,0.001915571,"s11_2"
"Leptotrichia_A_sp001274535",0.001279796,0.001204626,"s11_2"
"Leptotrichia_buccalis",0.00067809,8.75e-05,"s11_2"
"Mogibacterium_timidum",0.006443471,0.0045656,"s11_2"
"Neisseria_elongata",0.004224926,0.002597256,"s11_2"
"Neisseria_mucosa",0.010617952,0.019362014,"s11_2"
"Neisseria_sicca_B",0.002949455,0.006808023,"s11_2"
"Neisseria_sp000090875",0.014762298,0.021503466,"s11_2"
"Neisseria_subflava_C",0.014427629,0.142906344,"s11_2"
"Parvimonas_micra",0.00248434,0.002235294,"s11_2"
"Pauljensenia_sp000278725",0.000654216,0.000558371,"s11_2"
"Peptostreptococcus_sp900759325",0.000720389,2.65e-05,"s11_2"
"Porphyromonas_catoniae",0.005208598,0.00302593,"s11_2"
"Porphyromonas_endodontalis",0.008304747,0.011212432,"s11_2"
"Porphyromonas_gingivalis",0.107920657,0.079926893,"s11_2"
"Porphyromonas_pasteri",0.064746065,0.055167041,"s11_2"
"Porphyromonas_sp000467855",0.0042518,0.004322058,"s11_2"
"Porphyromonas_sp003640335",0.001781426,0.001090143,"s11_2"
"Prevotella_aurantiaca",0.004147902,0.004458139,"s11_2"
"Prevotella_baroniae",0.001439076,0.000864901,"s11_2"
"Prevotella_conceptionensis",0.002564088,0.001072162,"s11_2"
"Prevotella_enoeca",0.001876993,0.001493707,"s11_2"
"Prevotella_intermedia",0.030750293,0.020955521,"s11_2"
"Prevotella_koreensis",0.003466169,0.003120729,"s11_2"
"Prevotella_loescheii",0.001059916,0.000256098,"s11_2"
"Prevotella_melaninogenica",0.002970528,0.002881549,"s11_2"
"Prevotella_nanceiensis",0.001358635,0.001582868,"s11_2"
"Prevotella_nigrescens",0.001596843,0.000439313,"s11_2"
"Prevotella_oris",0.010038684,0.00926441,"s11_2"
"Prevotella_pleuritidis",0.00721881,0.004090963,"s11_2"
"Prevotella_seregens",0.003102212,0.002210929,"s11_2"
"Prevotella_shahii",0.002531697,0.002430852,"s11_2"
"Rothia_aeria",0.014440398,0.010637888,"s11_2"
"Rothia_dentocariosa",0.001727267,0.000190983,"s11_2"
"Rothia_mucilaginosa",0.005533971,0.012582399,"s11_2"
"Streptococcus_cristatus",0.001708701,0.000846281,"s11_2"
"Streptococcus_infantis",0.000598223,0.003707402,"s11_2"
"Streptococcus_sanguinis",0.007692237,0.013200885,"s11_2"
"Streptococcus_timonensis",0.000639801,0.001277508,"s11_2"
"Tannerella_forsythia",0.02963906,0.023544904,"s11_2"
"Tannerella_sp003033925",0.001068284,0.000136507,"s11_2"
"Treponema_B_denticola",0.005246537,0.003636755,"s11_2"
"Treponema_C_lecithinolyticum",0.004524189,0.006359347,"s11_2"
"Treponema_C_maltophilum",0.000407109,0.000177896,"s11_2"
"Veillonella_parvula_A",0.002427218,0.000369729,"s11_2"
"Veillonella_rogosae",0.008863715,0.02261808,"s11_2"
"Veillonella_tobetsuensis",0.002147772,0.00056135,"s11_2"
"W11650_sp002999035",0.002135771,0.002963581,"s11_2"
"W5053_sp000467935",0.00179897,0.002795155,"s11_2"
"Abiotrophia_defectiva",0.000411593,0.000446397,"s11_6"
"Abiotrophia_sp001815865",0.000445266,0.000409615,"s11_6"
"Actinomyces_dentalis",0.000360231,0.000644852,"s11_6"
"Actinomyces_gerencseriae",0.001066023,0.001000986,"s11_6"
"Actinomyces_graevenitzii",0.000888403,0.000726509,"s11_6"
"Actinomyces_johnsonii",0.000207635,0.000192513,"s11_6"
"Actinomyces_massiliensis",0.000993046,0.000774356,"s11_6"
"Actinomyces_naeslundii",0.001156236,0.000425291,"s11_6"
"Actinomyces_oris",0.001283496,0.001556703,"s11_6"
"Actinomyces_sp002999235",0.000143636,6.9e-05,"s11_6"
"Actinomyces_timonensis",0.000123239,2.51e-05,"s11_6"
"Aggregatibacter_segnis",0.013914951,0.010241924,"s11_6"
"Aggregatibacter_sp000466335",0.025038954,0.085918848,"s11_6"
"Allisonella_pneumosintes",8.66e-05,2.24e-05,"s11_6"
"Alloprevotella_rava",0.000111883,8.21e-05,"s11_6"
"Alloprevotella_tannerae",0.005045739,0.005998439,"s11_6"
"Anaeroglobus_micronuciformis",0.000134529,6.62e-05,"s11_6"
"Arachnia_propionica",0.001485721,0.000768516,"s11_6"
"Arachnia_sp013333945",0.000396542,0.000226221,"s11_6"
"Bacteroides_D_sp013333835",1.47e-05,0.000238618,"s11_6"
"Bergeyella_A_cardium",0.004876538,0.004767748,"s11_6"
"Brevibacillus_D_fluminis",2.75e-05,3.67e-05,"s11_6"
"Bulleidia_extructa",0.000105772,0.000155732,"s11_6"
"CAG-793_sp013333395",0.00011447,0.000446704,"s11_6"
"Campylobacter_A_concisus_T",0.000622278,0.000626206,"s11_6"
"Campylobacter_A_rectus",0.000520922,0.001077623,"s11_6"
"Campylobacter_A_showae_A",0.000163476,0.00031464,"s11_6"
"Campylobacter_B_gracilis",0.000200273,0.000854783,"s11_6"
"Capnocytophaga_gingivalis",0.004227835,0.005181257,"s11_6"
"Capnocytophaga_granulosa",0.001228873,0.001188274,"s11_6"
"Capnocytophaga_leadbetteri",0.00328894,0.003525787,"s11_6"
"Capnocytophaga_ochracea",0.001560477,0.001185406,"s11_6"
"Capnocytophaga_sp000192225",0.000102701,4.15e-05,"s11_6"
"Capnocytophaga_sp000466425",0.000162029,2.96e-05,"s11_6"
"Capnocytophaga_sputigena",0.002406346,0.002868948,"s11_6"
"Cardiobacterium_hominis",0.001945862,0.001774727,"s11_6"
"Cardiobacterium_valvarum",0.000354196,0.000377137,"s11_6"
"Catonella_morbi",0.000224563,0.000288206,"s11_6"
"Centipeda_noxia",0.000271677,0.000123971,"s11_6"
"Corynebacterium_durum",0.004971256,0.005034439,"s11_6"
"Corynebacterium_matruchotii",0.014851636,0.011988476,"s11_6"
"Cutibacterium_acnes",0.001131926,0.000850275,"s11_6"
"Desulfovibrio_sp003860215",3.29e-05,1.23e-06,"s11_6"
"Dialister_invisus",0.001791307,0.001517155,"s11_6"
"Eikenella_corrodens",0.002237884,0.001578423,"s11_6"
"Eikenella_halliae",0.000519778,0.000647004,"s11_6"
"Eubacterium_B_infirmum",0.000227817,0.000174071,"s11_6"
"Eubacterium_M_brachy",0.000602056,0.00075786,"s11_6"
"Eubacterium_N_saphenum",0.000231376,0.000200402,"s11_6"
"F0058_sp000163695",0.002733053,0.003227233,"s11_6"
"F0422_sp001553345",0.004703959,0.004957802,"s11_6"
"Filifactor_alocis",0.000671792,0.001219318,"s11_6"
"Fretibacterium_fastidiosum",0.000203517,0.000120897,"s11_6"
"Fructilactobacillus_sanfranciscensis",1.11e-05,1.07e-05,"s11_6"
"Fusobacterium_animalis",0.000438134,0.002149303,"s11_6"
"Fusobacterium_massiliense",0.000242054,0.000726612,"s11_6"
"Fusobacterium_polymorphum",0.001161581,0.002405953,"s11_6"
"Fusobacterium_pseudoperiodonticum",0.001603421,0.011968395,"s11_6"
"Fusobacterium_vincentii",0.001071222,0.003941653,"s11_6"
"Gemella_haemolysans_A",0.003019568,0.005582164,"s11_6"
"Gemella_haemolysans_B",0.000177389,0.000428672,"s11_6"
"Gemella_morbillorum",0.005246839,0.010638118,"s11_6"
"Gemella_sanguinis",0.003393671,0.009903925,"s11_6"
"GN02-872_sp003260325",0.000688016,0.002066827,"s11_6"
"GN02-873_sp003260345",0.001637001,0.004454645,"s11_6"
"Granulicatella_adiacens",0.003820509,0.006006123,"s11_6"
"Granulicatella_elegans",0.00170878,0.008206039,"s11_6"
"Granulicatella_sp001058355",0.00285638,0.005427764,"s11_6"
"Haemophilus_A_sputorum",0.015995974,0.018420095,"s11_6"
"Haemophilus_D_parainfluenzae",0.012888128,0.114923989,"s11_6"
"Haemophilus_influenzae",1.69e-05,0.000507665,"s11_6"
"HOT-345_sp003260355",0.000729013,0.001478222,"s11_6"
"HOT-345_sp013333295",0.00092099,0.002927655,"s11_6"
"HOT-345_sp013333605",0.001096894,0.003409296,"s11_6"
"JABCPE02_sp013333255",0.003080538,0.008273967,"s11_6"
"Johnsonella_ignava",0.000334186,0.000377445,"s11_6"
"Johnsonella_sp900766185",0.000421037,0.000566679,"s11_6"
"Kingella_A_denitrificans",0.001570121,0.001907407,"s11_6"
"Kingella_B_oralis",0.000260607,0.000277448,"s11_6"
"Kingella_kingae",0.000284195,0.000270072,"s11_6"
"Lachnoanaerobaculum_saburreum",0.000237953,0.0001586,"s11_6"
"Lachnoanaerobaculum_sp000209465",0.000796874,0.001141657,"s11_6"
"Lachnoanaerobaculum_sp000287675",0.000526381,0.001188787,"s11_6"
"Lancefieldella_parvula",9.41e-05,8.65e-05,"s11_6"
"Lancefieldella_rimae",0.000190106,0.000186571,"s11_6"
"Lancefieldella_sp000564995",0.000144723,6.03e-05,"s11_6"
"Lautropia_dentalis",0.00193704,0.001621659,"s11_6"
"Lautropia_mirabilis",0.003999496,0.004602898,"s11_6"
"Lawsonella_clevelandensis_A",0.000148436,4.37e-05,"s11_6"
"Leptotrichia_A_sp000469505",0.001331403,0.001962527,"s11_6"
"Leptotrichia_A_sp001274535",0.001134794,0.004756171,"s11_6"
"Leptotrichia_buccalis",0.000439101,0.001972875,"s11_6"
"Leptotrichia_hofstadii",0.000510104,0.001050062,"s11_6"
"Leptotrichia_hongkongensis",0.000355119,0.00115887,"s11_6"
"Leptotrichia_massiliensis",0.001214849,0.00538043,"s11_6"
"Leptotrichia_sp002240055",4.95e-05,1.28e-05,"s11_6"
"Leptotrichia_sp013394795",7.48e-05,9.93e-05,"s11_6"
"Leptotrichia_trevisanii",0.00017652,0.000208496,"s11_6"
"Leptotrichia_wadei_A",0.000107873,0.000376215,"s11_6"
"Metamycoplasma_salivarium",6.61e-05,4.83e-05,"s11_6"
"Mogibacterium_diversum",0.000163607,0.000117618,"s11_6"
"Mogibacterium_timidum",0.000442221,0.000253679,"s11_6"
"Neisseria_cinerea",0.000538436,4.91e-05,"s11_6"
