sample_id,S9_11,S9_12,S9_14,S9_1,S9_2,S9_6,S9_7,S9_9,S11_11,S11_12,S11_14,S11_1,S11_2,S11_6,S11_7,S11_9,S13_11,S13_12,S13_14,S13_1,S13_2,S13_6,S13_7,S13_9,S17_11,S17_12,S17_14,S17_1,S17_2,S17_6,S17_7,S17_9
AlliSonella,735182,0,5637123,1224060,1291886,157615,1206331,1101390,442130,0,3278218,323398,1189821,86600,575130,842420,848931,90200,2845552,585811,569584,339665,992964,717476,606205,101519,4078584,133956,1069261,82300,460369,560321
DialiSter,3266239,3684125,8421487,1090222,3280981,7537229,4680858,3515591,1987588,5752979,2288039,364831,2399640,1791307,1748695,4364590,4101327,2749447,2113333,414690,614528,1626122,3381209,5998484,2646788,493333,2699739,300592,1115603,646242,1609992,3050537
DialiSter,182895,219934,354544,35600,260501,138686,158975,126494,97300,269690,67300,13400,0,61300,59000,157452,232742,78900,71500,0,0,72500,153555,198831,96100,31900,111301,15100,0,18400,49400,101003
DialiSter_B,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700,0,0,0,0,0,0,0,14100,0,0,0,0,0
AnaeroglobuS,474330,749999,1574377,186817,520405,16300,2323669,276312,221738,448312,618783,76900,217070,71800,786389,291237,546859,228892,427487,97500,167408,186052,1700619,518024,378759,22000,946329,26200,323902,35900,601966,199013
AnaeroglobuS,262143,167865,1677027,132014,34300,11025611,833523,16100,404995,68300,716431,39000,37300,134529,602588,16400,150139,0,700793,31400,0,224735,250766,19600,211365,8500,652349,14800,48400,225089,400428,15900
AnaeroglobuS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0
F0422,0,0,586569,763212,1207282,6637966,176370,465424,0,0,1660846,776661,1645049,4703959,170529,551589,0,0,2524025,575638,1074305,29924971,98500,1106383,0,0,5238337,1666819,2132016,9710159,114655,668528
F0422,0,0,148504,0,244361,49300,0,159729,0,0,551576,0,247317,33600,0,173121,0,0,686858,0,261647,153275,0,341021,0,0,1288843,9410,414596,56600,0,157582
F0422,0,0,229203,0,1710917,272262,0,384412,0,0,673425,23600,1484547,175005,0,439066,0,0,1273454,25500,1194477,924800,0,813339,0,0,2121039,48500,2430661,297004,0,424046
F0422,168391,0,267730,74300,654710,148680,0,377930,353296,0,854619,85700,579913,54800,0,534957,306121,0,1289831,62400,444143,276444,0,1030084,386792,31700,2189857,167078,996490,89400,0,522442
F0422,0,0,32500,0,0,13700,0,53500,0,0,53700,0,168817,0,0,82100,0,0,137569,0,0,30000,0,134338,0,0,189045,2980,242571,10500,0,75100
F0422,0,0,30100,0,217712,121281,190295,77900,0,0,0,19000,260737,0,75100,111923,0,0,43800,0,0,33400,0,176703,0,0,157498,17900,316372,20400,95700,117201
F0422,0,0,50000,57500,0,330441,382706,94800,0,0,54200,85000,0,89600,111513,172215,0,0,100630,33500,0,484006,146504,345376,0,0,531908,85900,0,216866,169679,313831
F0422,0,0,0,0,410592,16600,0,41900,0,0,65500,9160,358133,0,0,56100,0,0,122618,0,236802,0,0,116635,0,0,230009,9050,498416,0,0,92200
F0422,0,0,159579,0,669012,88100,111269,125122,0,0,457741,18700,579443,0,0,178362,0,0,735918,0,0,0,0,340111,0,0,1479367,32000,1095126,0,0,217612
Veillonella,710201,710575,8488717,1530567,217883,5769468,15230070,488282,771703,482370,3660676,222871,300433,346334,9986223,556260,321292,113253,5661010,297221,0,288897,5980943,730000,278874,118691,4674175,137954,118822,375920,10402102,618658
Veillonella,0,0,0,44100,0,0,126353,38100,0,0,0,42000,0,0,94300,27600,0,0,0,19100,0,0,103118,52700,0,0,24500,25800,0,0,226652,49400
Veillonella,0,661597,1643299,0,0,819556,870140,0,0,306218,1259817,37900,0,99600,672033,0,0,0,1879920,54200,0,0,261455,7250,0,0,1329356,21000,0,74800,580241,0
Veillonella,961352,1112683,3593182,1205600,1910073,16282708,5591817,377024,995149,533515,2421667,291301,3053395,1728417,3814314,384999,421330,305243,3496169,542397,520816,657764,2592225,364060,371346,248876,2488312,180206,539279,1779183,3108601,450043
Veillonella,392030,796136,2563027,284681,1850726,1272497,2065330,281275,423028,403345,2261693,97600,2344879,674099,1558282,371953,0,259512,2349660,164316,0,162190,918503,312758,0,264385,2087546,51400,407011,570670,1234701,300519
Veillonella,0,0,144390,0,0,100303,435004,184189,0,0,271641,65500,0,173675,339524,197528,0,0,144820,0,0,75700,0,318177,0,0,272476,25000,0,90400,394824,220925
Veillonella,2755988,1682111,4923548,3225992,1809532,3163254,6246964,2244619,1799654,2855922,6864028,1594478,2427218,7922906,4149725,2227275,2362146,3686095,2840471,1029861,1007560,3121142,3194149,2507704,3664069,1320054,9804213,887433,1835113,4085717,4124745,2679926
Veillonella,0,0,0,0,0,0,35300,13300,0,0,0,0,0,0,20700,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,42100,13700
Veillonella,4994065,2432834,2109124,718807,7601287,26077286,4701339,1251518,9021960,1844941,2740074,377352,8863715,12342642,4337731,1376013,4094215,846082,2143787,460088,1874266,2945410,2406389,848352,2896317,619797,1995242,171308,1729825,13622357,2550017,1071046
Veillonella,0,0,592584,0,0,162282,452563,108376,0,0,602619,0,0,168412,309433,94800,0,0,723534,0,0,0,0,0,0,0,556525,0,0,155163,265644,70500
Veillonella,0,0,3371902,205610,0,3985025,1186494,161465,409149,256550,2815349,65700,0,439688,921304,176745,0,0,3505212,89000,0,159303,399856,109369,0,130423,2745635,30100,0,491856,756534,136633
Veillonella,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veillonella,0,0,772178,0,0,93700,190575,95300,143146,0,449214,11000,0,58600,97300,85300,0,0,566742,0,0,19300,102234,29500,0,0,537570,0,0,54800,119031,51400
Veillonella,0,0,4867201,0,0,2574337,244689,13400,0,0,4214826,0,0,98900,265213,11000,0,0,5319641,0,0,65100,168783,27200,0,0,3794312,0,0,121138,548241,8400
Veillonella,0,0,1188930,79900,435023,119233,766886,46200,0,279537,867501,30100,657094,0,555523,134593,0,0,1340209,0,0,0,436942,0,0,107056,856822,0,0,88400,577965,97900
Veillonella,0,0,560304,47600,0,226111,141094,33500,0,0,545474,8900,0,35800,103330,0,0,0,679158,0,0,21900,0,0,0,0,511345,8160,0,53000,94300,0
Veillonella,0,0,49600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112275,0,0,0,0,0,0,0,39600,0,0,0,0,0
Veillonella,811763,4232434,340867,473726,12497155,1854905,1118218,4280331,1345139,2535073,380606,222037,15737038,944686,916805,4743199,510802,1290274,389934,259116,2726088,213253,614810,2739043,443725,1321227,297006,107206,2573277,994648,730937,3566460
Veillonella,0,0,273013,0,0,48400,306394,0,0,0,262879,0,0,0,236887,0,0,0,248986,0,0,0,0,0,0,0,172426,0,0,0,158405,0
Veillonella,0,0,132422,0,0,2392198,276849,0,0,0,0,0,0,215951,222384,0,0,0,0,0,0,90000,0,0,0,0,119949,0,0,229118,169946,0
Veillonella,0,0,719144,116886,0,133456,502946,562602,0,252443,1182732,34200,0,286452,262978,700408,0,211136,695836,23100,0,81100,151399,1032365,153143,83200,1692913,22300,0,117315,421015,763089
Veillonella,0,0,2001737,0,0,0,867929,0,0,0,1745516,0,0,0,732559,0,0,0,2104182,0,0,0,0,0,0,0,1773190,0,0,0,617748,0
Veillonella,0,0,0,0,0,4237481,0,0,0,0,0,0,0,334703,0,0,0,0,117613,0,0,115332,0,0,0,0,0,0,0,448790,0,0
Veillonella,332877,989025,970662,550451,1957038,46452686,2638560,3674035,614514,335659,823325,225283,2147772,883947,2041871,3807576,152286,102644,532573,148744,282467,648503,1353007,2188390,237058,297839,637302,95800,577258,1236970,2106493,5282202
FuSobacterium,2319638,4889593,2284015,673663,3526135,372204,8075202,1449375,2682739,2558382,552110,673696,1305262,438134,1811967,1535307,5780812,2399794,1031373,571434,0,720839,3123414,2028665,2140775,976605,931066,419696,740258,273135,1382510,1507301
FuSobacterium,0,0,0,0,0,93500,0,1205512,0,0,0,109411,0,0,0,1785640,0,1226783,0,0,0,400657,0,1495818,0,408214,0,64700,0,220289,0,999668
FuSobacterium,0,0,0,0,0,165906,0,197757,0,0,0,37300,0,242054,0,227501,0,0,0,0,0,2723561,0,529585,0,0,0,415435,0,477530,0,445685
FuSobacterium,0,5601632,0,0,0,0,3785042,3792205,0,838063,0,0,0,0,0,4323926,0,1028139,461852,0,0,0,0,5639059,0,1085219,454518,0,0,0,0,3388023
FuSobacterium,0,0,0,0,0,0,0,658219,0,0,0,0,0,0,0,1046751,0,0,0,0,0,0,0,1280420,0,0,0,0,0,0,0,496620
FuSobacterium,2736104,3750588,5262996,4882496,10704201,361838,18000642,1433220,1448635,0,5265641,1641863,4780872,0,4566278,1496177,5275497,2495241,6353431,1817452,7068013,437790,7251812,1955187,1230596,468371,3499614,1090483,8109935,0,2729025,1376125
FuSobacterium,0,0,0,0,0,0,0,148631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FuSobacterium,0,0,0,0,0,1207888,0,769692,0,0,0,0,0,0,0,1140763,0,0,0,0,0,0,0,933639,0,0,0,0,0,0,0,1089614
FuSobacterium,0,0,925802,0,0,9119542,1132072,1184300,0,0,1777648,160929,0,1424760,837124,1918871,0,0,1216032,0,0,514994,0,1338238,0,0,1015603,134201,0,1927081,1397953,1699879
FuSobacterium,2145468,2548976,1084355,992398,0,1955337,3635913,4093039,0,1184944,1032948,452307,0,1161581,955098,6213587,2569726,1695870,1386584,0,0,1178158,1426275,6549421,0,700284,874194,267511,0,714052,922756,3804023
FuSobacterium,2574813,8636025,212295,1736438,13265329,2175870,1952530,4418348,2316658,1792293,0,613683,11236117,1603421,1361687,5581701,2744500,2780951,444304,1151973,2735309,446156,1289953,3402555,0,2624399,201557,561049,6056683,1293690,1575273,4812299
FuSobacterium,0,0,396813,202399,1189355,112476,0,2447848,0,0,317028,148361,0,0,0,3188896,0,0,156996,0,0,0,0,3052430,0,0,289967,55200,0,0,0,2867847
FuSobacterium,12825485,19608154,3147614,1572612,17443883,867148,7397466,1580670,4591947,3039197,2057161,933980,11383030,1071222,1501484,1081782,13105445,8507988,2681841,858858,6064270,1985273,2385465,1328882,3863837,2525584,2341704,599386,9834326,422201,861893,1082378
FuSobacterium_C,0,0,0,0,0,0,0,21800,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,33000,0,0,0,0,0,0,0,7180
JABCPH02,236571,0,1273176,140722,0,278429,1936005,34500,0,0,891141,20400,0,19300,518896,43000,0,0,1683178,69400,0,60200,1094431,65900,0,0,533910,4550,0,0,224529,21500
Leptotrichia,1174589,868020,4335068,994556,1500210,317818,6993228,1439707,1080944,310018,8250797,574213,678090,439101,2937524,1626877,2011101,662825,12785088,631443,747578,522916,4089368,3983529,600241,81400,4427736,256900,457887,153055,1334506,759257
Leptotrichia,1656644,454413,802078,183911,326016,211189,658092,275738,1147451,598616,1774382,80800,0,510104,357372,385704,967514,505536,2273044,111186,0,448437,555238,525464,406226,353226,1094940,103930,0,214796,265469,226868
Leptotrichia,1566120,261989,430461,89200,0,45300,208802,265018,1231053,838063,748848,53100,0,355119,96100,340042,1315618,298576,1040462,47500,0,267538,194371,452000,426011,332179,415526,34200,0,137953,128976,198083
Leptotrichia,483410,0,1134721,326953,0,247345,203525,613990,318102,359279,2349331,233879,0,1214849,93700,559092,434965,301286,3114415,193428,0,862937,142792,849377,293851,167042,1223936,176406,0,607459,69300,253758
Leptotrichia,0,0,584263,194342,0,86100,344961,118127,0,0,927049,60100,0,19500,76200,112792,0,0,1112515,101990,0,50900,140809,257831,0,0,572055,26300,0,0,60100,23500
Leptotrichia,576708,0,659073,0,0,33600,426001,201887,0,0,1114793,30400,0,197140,161623,187104,340355,0,1658029,0,0,231455,215083,316497,0,85100,673374,24900,0,87300,96100,81400
Leptotrichia,0,0,264356,57900,0,28400,453269,25200,0,0,194182,13200,0,0,176324,26400,0,0,360100,27100,0,41400,323741,44700,0,0,162196,17500,0,0,136272,15300
Leptotrichia,309293,0,1830742,339135,451711,206486,5604648,209122,220853,129264,2052256,115044,276031,49500,1805944,213366,1013991,0,2589722,123712,0,97800,2356724,732567,0,0,1726231,50500,209332,0,768655,123492
Leptotrichia,434169,294689,212217,87900,0,22000,154256,101272,333362,209175,415599,50700,0,74800,81300,93500,609930,506726,572909,51700,0,107934,0,243398,264920,83000,254269,23600,0,23500,42600,90700
Leptotrichia,1287513,334677,1086248,354381,824137,74200,1007847,257929,751947,207559,2222572,134421,1005295,176520,376112,284393,4722826,413009,2085158,229874,1928846,237014,795949,689265,817863,73800,1329006,64800,1133376,121611,200327,220492
Leptotrichia,771382,0,2531916,476966,410082,330786,2885209,383884,424501,219195,3209600,118259,0,150969,985149,463334,1162302,160316,4942387,225696,0,275998,1680346,1026424,692035,0,2299017,63500,0,120330,563912,268518
Leptotrichia,514901,0,3025136,614878,411700,1651404,3142608,106165,451202,0,3056620,71800,0,107873,764319,147418,545031,0,4390318,343008,0,202626,1675410,436630,0,0,2404647,28000,0,93900,547419,72200
Leptotrichia_A,926147,1737307,887608,386469,1271598,5344401,924927,1560617,625375,1199549,1303942,254333,1430447,1331403,685683,2247541,1234691,678829,1518445,186980,670940,727044,456791,1962072,248525,561381,1335619,166629,1031928,1107414,796981,1307040
Leptotrichia_A,558959,1398525,571071,291038,897000,785713,1276279,1664248,393651,1727205,1041359,260615,1279796,1134794,751809,2137497,649446,1063676,1036140,208760,1538963,1322077,704796,2110920,0,984645,705380,183917,879487,690971,432064,1196513
PSeudoleptotrichia,2316162,3609554,0,115280,126475,32800,160581,26200,581174,624989,0,134671,280199,247866,46700,30400,3288776,988362,0,103520,165596,250752,91200,29700,692383,342583,0,97700,177151,79900,25600,20800
StreptobacilluS,0,0,0,0,0,0,0,164834,0,0,0,0,0,0,0,321924,0,0,0,0,0,0,0,426456,0,0,0,0,0,0,0,315694
HOT-345,709325,1110751,501840,264077,1111590,5716207,166012,2755783,173626,918645,548272,139802,1216288,729013,155668,2866195,250248,221963,338145,125133,505356,314031,0,2539295,140513,70300,315967,156352,642189,255907,292474,1642668
HOT-345,0,503127,454629,97500,1522955,10699317,0,1421568,0,353064,679994,230181,2732969,920990,0,1905046,0,480635,354597,57000,555481,302538,0,964544,0,696846,438620,328256,1745323,1388589,0,2351105
HOT-345,0,1473445,601623,242187,374427,1125055,1841515,2684256,0,526728,999661,1103042,389388,1096894,1285494,2657227,347358,379182,607713,360111,562338,933232,927144,1868925,458941,273699,845180,1367293,687117,631466,1275136,2222137
GN02-873,0,228401,509677,456838,542695,219838,0,10062059,0,48000,1020211,2297565,597842,1637001,0,7761052,151665,0,625699,829887,763157,662683,0,4779650,416169,54600,418232,8944343,1692565,804605,0,5350837
GN02-873,0,0,104149,76200,0,373710,0,1692748,0,0,178466,396673,0,4461467,0,1254823,0,0,90600,191667,180275,1815271,0,755921,355135,0,64700,1553540,289506,2116335,0,1072719
GN02-872,0,0,0,0,0,0,1438176,674734,0,0,0,351671,0,0,423588,515668,0,0,0,0,0,0,0,328997,0,0,0,644167,0,0,0,292878
GN02-872,0,875727,930955,195349,0,153295,0,1046781,0,0,1399706,299195,0,688016,0,744075,0,0,1587547,111130,0,1172947,0,772253,0,0,1733105,721927,1035120,369410,0,546282
SDRK01,0,0,418169,186550,337520,29400,301563,85200,0,0,104835,24600,0,253471,107519,76100,0,0,108288,0,0,189315,0,140587,0,0,320343,22400,0,78900,0,61100
SDRW01,4095055,609418,510132,559388,547763,115684,5893546,763622,895866,806091,583784,377133,677634,2112473,3047130,535563,2876122,286180,357961,346987,380604,1517542,2761838,619038,747527,63500,611700,310426,437385,437514,640242,229552
SDRW01,0,0,0,51200,164364,58100,22000,137749,0,0,0,84900,334554,184745,0,130955,0,0,0,58700,292544,70200,0,259586,0,0,0,74000,141926,204699,16400,127400
SaccharimonaS,341176,358055,378376,54200,232220,6620,1297566,167303,97600,391212,568273,14100,293551,107639,535044,125590,218901,125702,243217,12200,292887,71900,531477,91900,163219,21300,418263,11400,103474,12500,90400,39900
SaccharimonaS,1119014,920009,569519,481196,697018,29700,2796962,241776,344094,711825,520759,110097,613741,280128,1169093,210805,868656,505369,386669,70800,476680,418085,1464458,405486,436381,84000,479568,43800,327282,99900,468135,120832
SaccharimonaS,0,46200,45800,38500,101537,7590,305385,17900,26600,26500,64300,33500,160055,53300,181886,39200,50000,23700,51700,16900,127378,37600,426872,96100,46600,0,31600,18700,123160,46000,230280,47400
SaccharimonaS,2459990,376238,434905,333122,356358,8640,681437,247050,435740,511750,291834,59000,328873,130152,313948,203687,1696564,396598,266535,44100,217888,114542,255050,351058,573214,48300,299209,42100,164812,53000,55400,92500
SaccharimonaS,1061888,990661,422406,538982,660140,21800,2688501,201829,204273,635592,446342,123295,576152,238495,1066302,187439,903272,391205,355661,89200,334580,283241,1587078,341321,451218,71300,440068,36600,278387,77600,438159,106261
SaccharimonaS,1428320,842562,347983,475292,674511,25800,3033321,342186,392560,568178,395404,117348,711439,230069,1149192,304242,1295477,303594,316341,70900,388778,344420,1408086,488296,660465,55100,435558,34100,509730,94500,492767,165378
TM7x,202312,0,0,38200,0,121614,0,97500,0,0,0,13700,0,142943,40600,187153,0,0,0,0,0,86400,0,170162,0,0,0,8110,0,50400,0,104341
TM7x,682778,632337,143872,107885,0,51200,306291,63100,197803,265918,130914,38100,0,313327,97000,62900,435773,320519,71200,40300,0,311834,170188,91400,0,114064,143050,18300,0,57200,78900,38800
TM7x,0,0,0,174674,0,5940,115324,18600,0,120296,70100,60400,0,62400,57200,23300,87700,69800,31400,33100,0,46500,0,30000,0,0,60800,27200,0,12600,23100,13800
TM7x,662037,0,98500,0,0,2447748,4673922,32600,422943,0,0,24400,0,73000,8315110,49900,443703,0,0,0,0,125854,6444101,55100,0,0,37900,19300,0,120281,5189303,37100
TM7x,0,171902,93100,0,0,13600,136219,44500,0,121480,131981,9380,0,174126,62600,44400,0,0,93600,0,0,244851,0,45100,0,53500,91700,6820,0,29300,0,20700
TM7x,0,342810,80700,0,0,24000,0,44700,0,187128,150475,0,0,252213,0,50100,0,154417,62600,0,0,296981,0,69000,0,0,86100,8880,0,42500,0,24000
TM7x,302285,280727,125267,0,0,5120,133894,41200,0,191246,68200,10400,0,143547,49900,39100,158068,153104,54300,0,0,116149,0,39200,0,32800,122614,5070,0,14300,0,18700
TM7x,516153,445383,33200,0,0,57500,232233,44500,0,256870,0,11300,0,153539,92400,55200,381009,131960,39800,0,0,139205,130456,56300,202174,0,33800,11100,0,19600,0,22400
TM7x,322756,467878,48900,72700,0,8210,200358,48100,128326,153304,151055,22400,0,154880,106231,49400,266631,124904,38300,25500,0,107214,61300,55600,132608,68300,66000,11000,0,15500,0,28500
TM7x,207814,191792,85700,0,0,11600,204857,34400,0,94500,79200,8690,0,127549,70900,41900,0,0,0,0,0,199581,0,72300,0,0,64100,4640,0,37400,0,25200
TM7x,317730,416954,180410,0,0,8950,134372,26400,0,87900,105576,8900,0,73500,68200,23200,233054,0,66100,0,0,85100,95400,51300,0,0,132308,4720,0,13400,25600,12200
TM7x,0,287141,163163,75600,0,19200,120806,234277,0,122444,100493,29800,165598,288674,154776,278869,145257,135778,58400,0,0,255788,105830,294928,0,0,98700,15900,0,46300,0,131345
TM7x,0,318337,84200,94600,0,16000,103424,27500,0,178712,117862,14700,0,64800,85100,12100,206491,96900,72300,20400,0,73000,77300,19200,0,0,83300,7470,0,0,24500,15100
TM7x,0,0,87600,78800,0,1907836,841732,9180,0,129967,0,26800,0,27800,1305886,15600,0,0,48700,0,0,38900,869838,0,0,0,68500,39500,0,60100,869704,11300
TM7x,0,0,52300,0,0,2657656,2096115,34200,217870,212015,0,41600,0,43200,3052771,39400,232255,0,0,0,0,86300,2541039,19600,0,0,42900,32700,0,82400,1903802,40700
TM7x,0,0,60900,61600,0,2376526,1257646,30900,0,230525,0,44000,0,34500,2063078,43000,0,0,48700,48800,0,62000,1278954,47500,0,0,62400,49900,0,83500,1235134,37900
TM7x,0,0,193337,0,0,1427950,1513129,17700,462540,0,158108,37900,0,43300,3255650,23900,197832,0,118366,0,0,67000,2116138,0,0,0,162699,41700,0,61600,1940052,14400
TM7x,1039068,0,123168,133840,0,3740986,7275574,31100,1202424,0,0,101816,879872,122882,12811045,39000,1103875,0,0,105440,0,112206,9413714,40300,0,159446,80500,105556,0,160515,7124312,48200
TM7x,0,0,0,0,0,1625168,578490,0,0,0,0,12800,0,29000,1134600,0,0,0,0,0,0,35900,596366,0,0,0,34900,27300,0,39200,800845,0
TM7x,0,0,0,0,0,1469554,1340323,20300,489877,0,0,24200,0,30500,2751162,39400,401943,0,0,58300,0,42900,2086112,25400,0,0,0,24400,0,51200,1624818,35300
UBA1103,3263309,548783,1791094,346334,1732020,94800,2724829,287851,973224,703013,621278,120390,1466436,808400,818433,257744,2819751,410370,526189,197883,383068,834618,1696949,527287,812848,45000,769924,69600,312937,272741,598798,224699
UBA1103,2101515,314281,1997516,299706,2038542,64100,3191674,369958,571394,579321,624550,136684,1565758,513257,883991,311619,1797468,210551,588871,198894,305733,613514,1747799,652292,521980,62300,915361,85500,297333,191012,639812,300004
UBA2866,0,0,168686,61800,164511,764126,296034,171429,0,0,81800,63100,0,54600,240308,236723,0,0,111232,40800,0,40400,254188,179567,0,0,168343,113710,117308,36600,634955,98700
UBA2866,267048,0,50700,0,243277,211601,362468,55900,0,0,0,9080,297851,20900,543723,63400,0,0,52600,0,0,23200,650581,32500,0,80400,33700,6640,150332,16100,331539,40700
UBA2866,0,0,117069,0,114986,151158,450764,29100,0,0,127277,0,252894,14000,533084,40400,0,0,138176,0,0,18500,908527,27400,0,0,70700,0,111944,12000,281775,32100
UBA2866,299470,0,0,0,176739,382070,78700,72000,170470,0,0,0,205145,21900,80700,102270,174975,0,0,0,0,24500,102970,131653,0,0,15000,6350,102617,21500,55200,64000
UBA2866,0,0,42300,0,210975,99800,241238,26900,148782,0,59500,0,247970,13500,400475,28800,0,0,72400,0,0,0,430571,20700,0,55300,33100,0,182148,9270,218218,25300
