	S11-11	S11-12	S11-14	S11-1	S11-2	S11-6	S11-7	S11-9	S13-11	S13-12	S13-14	S13-1	S13-2	S13-6	S13-7	S13-9	S17-11	S17-12	S17-14	S17-1	S17-2	S17-6	S17-7	S17-9	S9-11	S9-12	S9-14	S9-1	S9-2	S9-6	S9-7	S9-9
S17-2	0.7876339114369661	0.9482432185999379	0.8811526995229975	0.9446482793079207	0.7147090852614721	0.6538022797134816	0.6866597199723239	1.058582157437427	0.7252518030444237	1.070638663329302	0.8779900385792574	1.409653008059681	0.3754060688706049	0.6648746380725965	0.7403225563478926	0.9599469331996532	0.6617663312862891	1.0074166310300947	1.0522841011591646	0.9462348847027898	0.0	0.69127570726421	0.6440524820438414	1.016306522945198	0.9140839022289398	0.9044916994734937	1.3814795740396577	1.1113200148900295	0.8403343621391952	1.3301787318124674	1.0844501152102157	1.1489366046691067
S17-6	0.8299745436450415	1.1473544740112982	1.2100226359943616	1.0664772069955968	1.2881658461875278	0.5715858702589154	1.0096998836341184	1.555837272627468	0.803791599969746	1.2436605980146935	1.1607720894504792	1.572786245289404	0.8720365892732028	0.5463871074316775	1.0787624295052525	1.4903421729046022	0.3502383305395767	1.027279582326262	1.2639319075309183	0.9401020737124903	0.69127570726421	0.0	1.023477254885118	1.4771536195226476	1.0534298850314257	1.3668229230604334	1.8142075189617988	1.37683651352739	1.4332440119481586	1.6208385393760847	1.5351117561546224	1.665900543762237
S17-7	0.9465434683481931	1.1160002774822118	0.9511553552784617	0.877279521167509	0.8822402961744873	0.7012552758714433	0.39174299795560297	0.8542691685363133	0.9942202882409017	0.9939543622406443	0.9962449284964007	1.2211981331184885	0.5918965635933615	0.9249954119103182	0.779546549210979	0.8287862174065614	1.0252291582027393	0.9927004164263934	1.074639534681033	0.9426819801351405	0.6440524820438414	1.023477254885118	0.0	0.7339450861630535	0.9976267814034266	0.9594150193240105	1.292258014920177	0.9819964872142585	0.9211679599890348	1.1280975504398127	0.9365113070029742	0.8358561125696043
S17-9	1.4811458036640133	1.4292949564611868	1.0917519473050246	1.3785085557463506	0.6927123761273781	1.2099027843626988	0.9392133868684384	0.21286510911323486	1.4415956395217884	1.2759380229326043	1.2692850643658171	1.3952973006113183	1.0202174000676572	1.4413228563190257	1.2848100293066929	0.2933796726135656	1.5015359657563043	1.4387302009456264	1.109833353872455	1.4074127987582836	1.016306522945198	1.4771536195226476	0.7339450861630535	0.0	1.4227927593692171	1.094284050800789	0.9969750847513108	1.2028933998906661	0.7720038016510816	0.8621941072371576	0.9315396002514327	0.37545886182393523
S9-11	0.6021201637770229	0.7364945519767985	1.2294386585371062	1.2555077242813075	1.2309013923120864	0.7527826743768069	0.739360045015594	1.3824411782337032	0.38185145162485273	0.9261358640039767	1.1890065619435513	1.4556477855674486	0.7233334722980004	1.0237129492466903	0.603861971472082	1.2228972465428551	0.8061384883748607	1.0564243877562278	1.392620710631214	1.349483259726355	0.9140839022289398	1.0534298850314257	0.9976267814034266	1.4227927593692171	0.0	0.9868949005904151	1.5421884140340054	1.1579592399327758	1.2140193424067316	1.6822620938595438	1.1931047928392304	1.5057516950476322
S9-12	1.2800937810904724	0.8659336880664149	1.0464152286255344	1.534290151101175	0.6426393103994081	1.1486980604879744	0.8142789202587187	0.999984364031689	1.0042307725649935	1.1502353964365652	1.0248165823122908	1.615182862279164	0.8054808881134756	1.2867032830850331	0.8841756996079807	0.9178194132480152	1.1898326355189228	1.3747565316833692	1.2917659667066514	1.6340025346874398	0.9044916994734937	1.3668229230604334	0.9594150193240105	1.094284050800789	0.9868949005904151	0.0	1.2113872414255389	1.2840506078006946	0.6160440568530963	1.3608950219675724	0.6297701053526795	1.060876776788827
S9-14	1.8893970714350727	1.729451686404717	0.6895071356167635	2.0182596997700504	1.0449917252144483	1.742394910499835	1.2675181021856619	0.9193929885321729	1.5491583703196663	1.8953237507939125	0.8222540787594509	2.0751742819020333	1.4229605602706425	1.7094840389865211	1.2138051992961187	0.8799580068058651	1.7266325791505228	2.0296948083211865	0.671926408765053	2.0547361368820445	1.3814795740396577	1.8142075189617988	1.292258014920177	0.9969750847513108	1.5421884140340054	1.2113872414255389	0.0	1.8100268355881668	1.11439705765673	0.6272056051300599	0.8946477301347278	1.1769158648345732
S9-1	1.1518640969289946	1.0740762808546136	1.6356763938767183	0.5042659202337113	1.2046148752040298	1.0488265896369011	1.1254748343736216	1.2422399832235642	1.2271468868011695	0.5936973630135096	1.6211155048401353	0.3860692494425296	0.9600934793715491	1.1899992236440573	1.3765694873930474	1.2154401139616782	1.305505424596926	0.9241064953736006	1.8088873423395289	0.7219375240553733	1.1113200148900295	1.37683651352739	0.9819964872142585	1.2028933998906661	1.1579592399327758	1.2840506078006946	1.8100268355881668	0.0	1.1789408531044905	1.8059776185214766	1.428151598866966	1.0967899619833166
S9-2	1.3731816007377993	1.018467445791158	0.9901393762443818	1.516716657883699	0.22594214134364016	1.230620160639397	0.9965705338179772	0.7079276388753395	1.2390471134413807	1.217382212332028	1.1016315083727357	1.4912734480697003	0.7785212077388237	1.380176810820163	1.1342168384367175	0.6287419524669242	1.369446950924526	1.4597051651655653	1.182404487460978	1.5619620946191624	0.8403343621391952	1.4332440119481586	0.9211679599890348	0.7720038016510816	1.2140193424067316	0.6160440568530963	1.11439705765673	1.1789408531044905	0.0	1.163416260343677	0.6186191318584018	0.761126730429411
S9-6	1.84007282492517	1.7262870532033543	0.9733249643675977	1.911697760002184	1.038586376161586	1.5627100920872727	1.233782133922634	0.8564148194902415	1.5993793347368677	1.8263351108829482	1.1668508135962616	2.024030267157526	1.4330395596556051	1.5863335932517053	1.316242223717459	0.9199100153621759	1.684765590690767	1.9244431599707166	0.8559894096829633	1.9046486793789759	1.3301787318124674	1.6208385393760847	1.1280975504398127	0.8621941072371576	1.6822620938595438	1.3608950219675724	0.6272056051300599	1.8059776185214766	1.163416260343677	0.0	1.0147945528665707	1.130250501086914
S9-7	1.5755438024907218	1.2193125701091927	0.8575483749764763	1.7207446830525204	0.5913507993098294	1.3658618720362503	0.7858707444585692	0.8151609707081885	1.2505289800620563	1.4648414487713899	0.9474619032565899	1.7627800038984807	1.0816517750724954	1.4592218246227575	0.8039010577170418	0.7306609842745594	1.4710018395443165	1.6701638920272392	0.9700508601990997	1.8183398792146315	1.0844501152102157	1.5351117561546224	0.9365113070029742	0.9315396002514327	1.1931047928392304	0.6297701053526795	0.8946477301347278	1.428151598866966	0.6186191318584018	1.0147945528665707	0.0	0.8701280678802551
S9-9	1.5854475414009204	1.314535989480515	1.2329949043956674	1.3648750421435654	0.6962521912656799	1.317323995468104	1.066366267712304	0.34793990116541545	1.5809718804289064	1.2389470887906775	1.379920660075245	1.3191319992255268	1.1244731435470736	1.559516062100072	1.3856426932226198	0.43437125788130293	1.6624450757675109	1.5537635434863621	1.254679538472208	1.39268327074259	1.1489366046691067	1.665900543762237	0.8358561125696043	0.37545886182393523	1.5057516950476322	1.060876776788827	1.1769158648345732	1.0967899619833166	0.761126730429411	1.130250501086914	0.8701280678802551	0.0
