"Species","col_2b","col_WMS","Group"
"Corynebacterium_durum",0.000149424,0.000145398,"s17_9"
"Corynebacterium_matruchotii",0.001040178,0.000986143,"s17_9"
"Cutibacterium_acnes",1.31e-05,1.3081e-05,"s17_9"
"Desulfobulbus_oralis",0.000106468,4.43163e-05,"s17_9"
"Desulfomicrobium_orale",0.0004206,0.000432577,"s17_9"
"Desulfovibrio_sp000403945",8.69e-05,0.000111668,"s17_9"
"Desulfovibrio_sp003860215",6.44e-05,7.66375e-05,"s17_9"
"Dialister_invisus",0.003050537,0.003024623,"s17_9"
"Dialister_sp900555245",0.000101003,0.000146654,"s17_9"
"Eggerthia_catenaformis",0.000131625,5.93954e-05,"s17_9"
"Eikenella_corrodens",0.001768034,0.001821227,"s17_9"
"Eikenella_corrodens_B",0.000197382,0.000224342,"s17_9"
"Eikenella_exigua",0.000304233,0.000305108,"s17_9"
"Eikenella_halliae",0.000541229,0.000643238,"s17_9"
"Eikenella_longinqua",8.99e-06,8.22863e-06,"s17_9"
"Eikenella_shayeganii",1.09e-05,1.95064e-05,"s17_9"
"Enterobacter_hormaechei_A",2.95e-05,3.60699e-05,"s17_9"
"Eubacterium_A_minutum",5.72e-06,7.31452e-06,"s17_9"
"Eubacterium_A_nodatum",0.001698791,0.001883057,"s17_9"
"Eubacterium_B_infirmum",0.000755944,0.0007155,"s17_9"
"Eubacterium_B_sulci",0.000376563,0.000327664,"s17_9"
"Eubacterium_M_brachy",0.000687312,0.000693528,"s17_9"
"Eubacterium_N_saphenum",0.000291237,0.000325733,"s17_9"
"F0040_sp000318095",0.00944058,0.009045822,"s17_9"
"F0040_sp003639005",0.008971651,0.009238359,"s17_9"
"F0040_sp003859795",4.19e-05,5.30444e-05,"s17_9"
"F0040_sp900095835",0.013795355,0.01306274,"s17_9"
"F0058_sp000163695",0.001096842,0.001581877,"s17_9"
"F0422_sp001553345",0.000668528,0.000580138,"s17_9"
"F0422_sp003992005",0.000157582,0.000127577,"s17_9"
"F0422_sp003992015",0.000424046,0.000401451,"s17_9"
"F0422_sp003992055",0.000522442,0.000438247,"s17_9"
"F0422_sp003992135",7.51e-05,8.61599e-05,"s17_9"
"F0422_sp003992315",0.000117201,0.000106226,"s17_9"
"F0422_sp003999875",0.000313831,0.000243548,"s17_9"
"F0422_sp900544365",9.22e-05,9.87137e-05,"s17_9"
"F0422_sp900766245",0.000217612,0.000183046,"s17_9"
"Filifactor_alocis",0.003034047,0.003858847,"s17_9"
"Flexilinea_sp001717545",2.21e-05,2.42545e-05,"s17_9"
"Fretibacterium_fastidiosum",0.000270293,0.000242906,"s17_9"
"Fretibacterium_sp003860125",1.6e-05,1.84735e-05,"s17_9"
"Fusobacterium_animalis",0.001507301,0.002201855,"s17_9"
"Fusobacterium_hwasookii",0.000999668,0.001625173,"s17_9"
"Fusobacterium_massiliense",0.000445685,0.000478551,"s17_9"
"Fusobacterium_nucleatum",0.003388023,0.004674872,"s17_9"
"Fusobacterium_nucleatum_J",0.001376125,0.003910524,"s17_9"
"Fusobacterium_periodonticum_B",0.001089614,0.002523813,"s17_9"
"Fusobacterium_periodonticum_D",0.001699879,0.00110353,"s17_9"
"Fusobacterium_polymorphum",0.003804023,0.005424245,"s17_9"
"Fusobacterium_pseudoperiodonticum",0.004812299,0.008445566,"s17_9"
"Fusobacterium_sp000235465",0.002867847,0.004305934,"s17_9"
"Fusobacterium_vincentii",0.001082378,0.001355895,"s17_9"
"Gemella_haemolysans",0.000213554,0.00044669,"s17_9"
"Gemella_haemolysans_A",0.000706058,0.000577013,"s17_9"
"Gemella_haemolysans_B",0.000758689,0.000738054,"s17_9"
"Gemella_morbillorum",0.001290155,0.001226334,"s17_9"
"Gemella_sanguinis",0.000561454,0.000689114,"s17_9"
"Gemella_sp002871655",0.002699721,0.002638314,"s17_9"
"Gemella_sp900766305",0.000638642,0.000387912,"s17_9"
"GN02-872_sp002761215",0.000292878,0.000569476,"s17_9"
"GN02-872_sp003260325",0.000546282,0.000768792,"s17_9"
"GN02-873_sp003260345",0.005350837,0.007587624,"s17_9"
"GN02-873_sp013332525",0.001072719,0.001342658,"s17_9"
"Granulicatella_adiacens",0.000970995,0.00103268,"s17_9"
"Granulicatella_elegans",0.002078615,0.002521366,"s17_9"
"Granulicatella_sp001058355",0.000273266,0.000327312,"s17_9"
"Granulicatella_sp001071995",0.000122573,9.91012e-05,"s17_9"
"Granulicatella_sp900551535",0.000212319,0.000242044,"s17_9"
"Haemophilus_A_parahaemolyticus",0.00226979,0.00312095,"s17_9"
"Haemophilus_A_paraphrohaemolyticus",0.000175258,0.000168066,"s17_9"
"Haemophilus_A_sputorum",0.000246503,0.000380441,"s17_9"
"Haemophilus_D_parainfluenzae",0.002970656,0.003421231,"s17_9"
"Haemophilus_D_parainfluenzae_A",0.000936764,0.001321373,"s17_9"
"Haemophilus_D_parainfluenzae_J",0.000669597,0.00097852,"s17_9"
"Haemophilus_D_parainfluenzae_K",0.00306121,0.003868137,"s17_9"
"Haemophilus_D_parainfluenzae_L",0.001160058,0.001884163,"s17_9"
"Haemophilus_D_parainfluenzae_M",0.002990686,0.002701143,"s17_9"
"Haemophilus_D_parainfluenzae_N",0.000867158,0.000893745,"s17_9"
"Haemophilus_D_pittmaniae",1.63e-05,4.46133e-05,"s17_9"
"Haemophilus_D_sp001679485",0.005052329,0.005645946,"s17_9"
"Haemophilus_D_sp001815355",0.003865465,0.003167379,"s17_9"
"Haemophilus_D_sp900755445",0.001193799,0.001572105,"s17_9"
"Haemophilus_D_sp900756155",0.000276459,0.000867059,"s17_9"
"Haemophilus_D_sp900756875",0.002163445,0.00256623,"s17_9"
"Haemophilus_D_sp900764435",0.00047246,0.000654601,"s17_9"
"Haemophilus_haemolyticus",0.018263519,0.023018497,"s17_9"
"Haemophilus_haemolyticus_I",0.001052414,0.001603076,"s17_9"
"Haemophilus_influenzae_D",0.000245457,0.000385031,"s17_9"
"Haemophilus_quentini",4.65e-05,0.00021136,"s17_9"
"Haemophilus_sp001276515",0.000194764,0.000569905,"s17_9"
"Haemophilus_sp002998595",0.003158154,0.00482009,"s17_9"
"HOT-345_sp003260355",0.001642668,0.001572316,"s17_9"
"HOT-345_sp013333295",0.002351105,0.003417847,"s17_9"
"HOT-345_sp013333605",0.002222137,0.002244759,"s17_9"
"JABCPE02_sp013333255",0.000468777,0.000556409,"s17_9"
"JABCPE02_sp013333875",0.000153793,0.000214842,"s17_9"
"JABCPG02_sp013333195",3.15e-05,5.16049e-05,"s17_9"
"JABCPO02_sp013333105",0.000323244,0.000312899,"s17_9"
"Johnsonella_ignava",0.000147163,0.000177499,"s17_9"
"Johnsonella_sp900766185",0.000160575,0.000168494,"s17_9"
"Kingella_A_denitrificans",0.00081628,0.001127207,"s17_9"
"Kingella_B_oralis",5.85e-05,0.000100229,"s17_9"
"Kingella_kingae",1.04e-05,2.00195e-05,"s17_9"
"Kingella_negevensis",1.32e-05,2.50469e-05,"s17_9"
"Lachnoanaerobaculum_gingivalis",0.000232981,0.001085145,"s17_9"
"Lachnoanaerobaculum_orale",3.17e-05,3.52765e-05,"s17_9"
"Lachnoanaerobaculum_saburreum",4.2e-05,5.87726e-05,"s17_9"
"Lachnoanaerobaculum_sp000209465",9.25e-05,0.000100218,"s17_9"
"Lachnoanaerobaculum_sp000287675",0.000191861,0.000183046,"s17_9"
"Lachnoanaerobaculum_sp000296385",0.000169785,0.00018362,"s17_9"
"Lancefieldella_parvula",4.52e-05,4.34444e-05,"s17_9"
"Lancefieldella_rimae",0.00042301,0.000363218,"s17_9"
"Lancefieldella_sp000411555",8e-06,1.09328e-05,"s17_9"
"Lancefieldella_sp000564995",0.000210502,0.000151842,"s17_9"
"Lancefieldella_sp900555335",4.2e-05,3.63186e-05,"s17_9"
"Lautropia_dentalis",0.000235923,0.000244349,"s17_9"
"Lautropia_mirabilis",0.000661244,0.000651142,"s17_9"
"Leptotrichia_A_sp000469505",0.00130704,0.00123338,"s17_9"
"Leptotrichia_A_sp001274535",0.001196513,0.001081634,"s17_9"
"Leptotrichia_buccalis",0.000759257,0.0010349,"s17_9"
"Leptotrichia_hofstadii",0.000226868,0.000269602,"s17_9"
"Leptotrichia_hongkongensis",0.000198083,0.00026214,"s17_9"
"Leptotrichia_massiliensis",0.000253758,0.000361246,"s17_9"
"Leptotrichia_shahii",2.35e-05,8.89806e-05,"s17_9"
"Leptotrichia_sp000469385",8.14e-05,0.000198424,"s17_9"
"Leptotrichia_sp002240055",0.000123492,0.000155312,"s17_9"
"Leptotrichia_sp013394795",9.07e-05,0.000130351,"s17_9"
"Leptotrichia_trevisanii",0.000220492,0.000378993,"s17_9"
"Leptotrichia_wadei",0.000268518,0.000280628,"s17_9"
"Leptotrichia_wadei_A",7.22e-05,0.000114983,"s17_9"
"Metamycoplasma_orale",0.000162015,0.000363951,"s17_9"
"Mitsuokella_sp000469545",7.12e-06,8.95332e-06,"s17_9"
"Mogibacterium_diversum",0.000151606,0.000150038,"s17_9"
"Mogibacterium_pumilum",3.72e-05,3.74913e-05,"s17_9"
"Mogibacterium_timidum",0.000388316,0.000354486,"s17_9"
"Moraxella_A_boevrei",2.16e-05,3.15186e-05,"s17_9"
"Mycobacterium_sp001665295",7.38e-06,5.65857e-06,"s17_9"
"Necropsobacter_massiliensis_B",8.87e-06,2.61141e-05,"s17_9"
"Neisseria_bacilliformis",9.26e-05,0.00011626,"s17_9"
"Neisseria_bergeri",0.000101398,0.000244904,"s17_9"
"Neisseria_brasiliensis",1.42e-05,2.54876e-05,"s17_9"
"Neisseria_cerebrosa",0.001653274,0.00228144,"s17_9"
"Neisseria_chenwenguii",1.72e-05,4.04016e-05,"s17_9"
"Neisseria_cinerea",0.025216347,0.028339601,"s17_9"
"Neisseria_dumasiana",5.4e-05,5.86417e-05,"s17_9"
"Neisseria_elongata",0.029140563,0.034922894,"s17_9"
"Neisseria_flavescens",0.003789102,0.004127904,"s17_9"
"Neisseria_flavescens_A",0.006258817,0.007201407,"s17_9"
"Neisseria_flavescens_B",0.021003325,0.024826941,"s17_9"
"Neisseria_flavescens_C",0.003626871,0.002736589,"s17_9"
"Neisseria_gonorrhoeae",0.000281892,0.000110806,"s17_9"
"Neisseria_lactamica",0.001283721,0.001905094,"s17_9"
"Neisseria_lactamica_A",0.000459783,0.000645102,"s17_9"
"Neisseria_lactamica_B",0.00097173,0.001035634,"s17_9"
"Neisseria_macacae",0.00141271,0.001593575,"s17_9"
"Neisseria_meningitidis",0.003084555,0.004076679,"s17_9"
"Neisseria_mucosa",0.007764261,0.008290876,"s17_9"
"Neisseria_mucosa_A",0.002737934,0.003804859,"s17_9"
"Neisseria_perflava",0.002435729,0.00257881,"s17_9"
"Neisseria_polysaccharea",0.000880468,0.00085336,"s17_9"
"Neisseria_potus",0.000123317,6.70243e-05,"s17_9"
"Neisseria_sicca",0.00101727,0.001930804,"s17_9"
"Neisseria_sicca_A",0.001336721,0.001418365,"s17_9"
"Neisseria_sicca_B",0.004353565,0.004849583,"s17_9"
"Neisseria_sicca_C",0.002171642,0.002039944,"s17_9"
"Neisseria_sicca_D",0.002731265,0.002984498,"s17_9"
"Neisseria_sicca_E",0.000278933,0.000263393,"s17_9"
"Neisseria_sp000090875",0.005984013,0.007323266,"s17_9"
"Neisseria_sp000186165",0.007542291,0.010076118,"s17_9"
"Neisseria_sp000227275",0.003733412,0.005098134,"s17_9"
"Neisseria_sp000952795",0.001320088,0.00331886,"s17_9"
"Neisseria_sp001809325",0.001454902,0.001598877,"s17_9"
"Neisseria_sp001815675",0.001934965,0.002661219,"s17_9"
"Neisseria_sp002237445",0.000342846,0.000435646,"s17_9"
"Neisseria_sp002327085",6.56e-05,6.79781e-05,"s17_9"
"Neisseria_sp011038745",6.86e-06,2.14959e-05,"s17_9"
"Neisseria_subflava",0.081344797,0.080595831,"s17_9"
"Neisseria_subflava_A",0.018948809,0.02238988,"s17_9"
"Neisseria_subflava_B",0.002390252,0.001881304,"s17_9"
"Neisseria_subflava_C",0.024753551,0.019793776,"s17_9"
"Neisseria_weaveri",0.000103772,6.31297e-05,"s17_9"
"Olsenella_phocaeensis",8.64e-06,4.36921e-06,"s17_9"
"Olsenella_sp001189515",2.74e-05,2.2914e-05,"s17_9"
"Olsenella_uli",5.07e-05,4.45584e-05,"s17_9"
"Oribacterium_asaccharolyticum",0.00010102,0.000144568,"s17_9"
"Oribacterium_parvum",0.000420332,0.000374349,"s17_9"
"Oribacterium_sinus",0.000399187,0.000421731,"s17_9"
"Oribacterium_sp000160135",4.75e-05,4.74995e-05,"s17_9"
"Oribacterium_sp013394775",7.21e-05,6.80436e-05,"s17_9"
"Ottowia_sp001262075",0.003612007,0.00484823,"s17_9"
"Parvimonas_micra",0.000755816,0.001167899,"s17_9"
"Parvimonas_sp000223315",0.000375194,0.000488122,"s17_9"
"Pauljensenia_bouchesdurhonensis",3.5e-06,6.92329e-06,"s17_9"
"Pauljensenia_cardiffensis",0.000139796,0.000126992,"s17_9"
"Pauljensenia_georgiae",5.23e-06,5.73169e-06,"s17_9"
"Pauljensenia_hongkongensis",2.23e-05,1.89458e-05,"s17_9"
"Pauljensenia_marseillensis",9.16e-06,1.25246e-05,"s17_9"
"Pauljensenia_meyeri",4.88e-05,4.59691e-05,"s17_9"
"Pauljensenia_odontolytica",1.34e-05,1.24937e-05,"s17_9"
"Pauljensenia_odontolytica_A",2.22e-05,3.11533e-05,"s17_9"
"Pauljensenia_odontolytica_B",7.1e-05,7.29343e-05,"s17_9"
"Pauljensenia_odontolytica_C",2.46e-05,1.98797e-05,"s17_9"
"Pauljensenia_sp000185285",0.000194095,0.00019041,"s17_9"
"Pauljensenia_sp000278725",0.000252319,0.000264235,"s17_9"
"Pauljensenia_sp000308055",5.91e-06,6.88066e-06,"s17_9"
"Pauljensenia_sp000411415",9.49e-05,9.07419e-05,"s17_9"
"Pauljensenia_sp000466265",3.94e-05,4.34604e-05,"s17_9"
"Pauljensenia_sp001064145",2.11e-05,2.71712e-05,"s17_9"
"Pauljensenia_sp001072465",3.24e-05,3.06609e-05,"s17_9"
"Pauljensenia_sp001838165",4.75e-05,5.48029e-05,"s17_9"
"Pauljensenia_sp900541895",9.86e-06,8.51376e-06,"s17_9"
"Pauljensenia_sp900556405",8.41e-05,8.70923e-05,"s17_9"
"Pauljensenia_sp902373435",2.85e-05,2.48566e-05,"s17_9"
"Pauljensenia_sp902373545",0.000203315,0.000214527,"s17_9"
"Peptidiphaga_gingivicola",3.34e-05,3.48012e-05,"s17_9"
"Peptidiphaga_sp000466165",0.000214463,0.000220475,"s17_9"
"Peptoanaerobacter_margaretiae",7.98e-05,6.62337e-05,"s17_9"
"Peptoanaerobacter_stomatis",0.00049489,0.000629324,"s17_9"
"Peptoanaerobacter_yurii",0.000101523,0.000141002,"s17_9"
"Peptostreptococcus_sp900759325",0.001125365,0.000586835,"s17_9"
"Peptostreptococcus_stomatis",0.002422104,0.001893038,"s17_9"
"Phocaeicola_abscessus",0.000164418,0.000165161,"s17_9"
"Porphyromonas_A_somerae",4.77e-05,3.42462e-05,"s17_9"
"Porphyromonas_catoniae",0.004289822,0.003139513,"s17_9"
"Porphyromonas_circumdentaria",0.000336748,0.00014685,"s17_9"
"Porphyromonas_endodontalis",0.006578872,0.006195508,"s17_9"
"Porphyromonas_gingivalis",0.025680301,0.024332181,"s17_9"
"Porphyromonas_gulae",0.000265341,0.000111367,"s17_9"
"Porphyromonas_loveana",1.77e-05,1.59357e-05,"s17_9"
"Porphyromonas_pasteri",0.080999617,0.064819296,"s17_9"
"Porphyromonas_sp000467855",0.025596042,0.01880174,"s17_9"
"Porphyromonas_sp000769075",4.09e-05,1.79986e-05,"s17_9"
"Porphyromonas_sp003640335",0.032761219,0.028997894,"s17_9"
"Prevotella_amnii",0.000266788,0.000177333,"s17_9"
"Prevotella_aurantiaca",0.009242067,0.008758642,"s17_9"
"Prevotella_baroniae",0.000626065,0.000662217,"s17_9"
"Prevotella_bivia",0.000366318,0.000328962,"s17_9"
"Prevotella_buccae",0.000293724,0.000282895,"s17_9"
"Prevotella_conceptionensis",0.002910226,0.003008435,"s17_9"
"Prevotella_denticola",0.002049195,0.001778592,"s17_9"
"Prevotella_disiens",0.0001037,8.34084e-05,"s17_9"
"Prevotella_enoeca",0.000917296,0.000953408,"s17_9"
"Prevotella_falsenii",0.000126004,7.17827e-05,"s17_9"
"Prevotella_fusca",0.000305778,0.0002391,"s17_9"
"Prevotella_histicola",0.000159576,0.000218884,"s17_9"
"Prevotella_intermedia",0.060049252,0.056693228,"s17_9"
"Prevotella_jejuni",0.001440888,0.000995033,"s17_9"
"Prevotella_koreensis",0.005312801,0.004633219,"s17_9"
"Prevotella_loescheii",0.00128032,0.001250251,"s17_9"
"Prevotella_maculosa",0.000283154,0.000250138,"s17_9"
"Prevotella_marshii",0.000408645,0.00036889,"s17_9"
"Prevotella_melaninogenica",0.006109034,0.004833602,"s17_9"
"Prevotella_melaninogenica_A",0.033154961,0.026404004,"s17_9"
"Prevotella_micans",0.000252094,0.000255764,"s17_9"
"Prevotella_multiformis",0.001211089,0.000959446,"s17_9"
"Prevotella_multisaccharivorax",1.32e-05,9.14467e-06,"s17_9"
"Prevotella_nanceiensis",0.001573463,0.001456079,"s17_9"
"Prevotella_nigrescens",0.009163565,0.00879774,"s17_9"
"Prevotella_oralis",0.000157906,0.000139343,"s17_9"
"Prevotella_oris",0.002808993,0.002468982,"s17_9"
"Prevotella_oulorum",0.00029234,0.000290332,"s17_9"
"Prevotella_pallens",0.000858968,0.000949088,"s17_9"
"Prevotella_pleuritidis",0.003724748,0.003509485,"s17_9"
"Prevotella_saccharolytica",0.000241618,0.000226377,"s17_9"
"Prevotella_salivae",0.000212694,0.000183677,"s17_9"
"Prevotella_scopos",0.000818291,0.000867582,"s17_9"
"Prevotella_seregens",0.000529007,0.00053125,"s17_9"
"Prevotella_shahii",0.005226391,0.005017622,"s17_9"
"Prevotella_sp000163055",0.001423508,0.001315201,"s17_9"
"Prevotella_sp000257925",0.000517654,0.000356705,"s17_9"
"Prevotella_sp000467895",0.007483046,0.006812664,"s17_9"
"Prevotella_sp000599605",3.2e-05,2.67287e-05,"s17_9"
"Prevotella_sp000688375",2.75e-05,3.97124e-05,"s17_9"
"Prevotella_sp000758925",0.000165907,7.8714e-05,"s17_9"
"Prevotella_sp002394385",1.66e-05,1.76041e-05,"s17_9"
"Prevotella_sp003043925",0.000298773,0.000311984,"s17_9"
"Prevotella_sp003043945",6.19e-05,5.94409e-05,"s17_9"
"Prevotella_sp013333285",0.000401714,0.000370688,"s17_9"
"Prevotella_sp013333935",0.000342501,0.000303604,"s17_9"
"Prevotella_sp900113305",1.15e-05,1.82375e-05,"s17_9"
"Prevotella_sp900548585",3.61e-06,2.16992e-05,"s17_9"
"Prevotella_stercorea",3.11e-05,4.80614e-05,"s17_9"
"Prevotella_timonensis",0.000132726,0.000117823,"s17_9"
"Prevotella_timonensis_A",8.93e-05,6.85124e-05,"s17_9"
"Prevotella_veroralis",0.002447259,0.001957223,"s17_9"
"Prevotellamassilia_sp004556745",1.07e-05,9.66e-06,"s17_9"
"Propionibacterium_acidifaciens",4.83e-06,4.08281e-06,"s17_9"
"Pseudoramibacter_alactolyticus",1.5e-05,2.01185e-05,"s17_9"
"Pyramidobacter_piscolens",7.74e-05,9.59434e-05,"s17_9"
"Pyramidobacter_sp002007215",4.32e-06,5.88808e-06,"s17_9"
"Pyramidobacter_sp009695745",2.42e-06,8.96085e-06,"s17_9"
"Rodentibacter_sp901420285",0.000133328,0.000175431,"s17_9"
"Rothia_aeria",0.002028001,0.001883544,"s17_9"
"Rothia_dentocariosa",0.001051939,0.001000355,"s17_9"
"Rothia_mucilaginosa",0.003112304,0.002586366,"s17_9"
"Rothia_mucilaginosa_A",1e-04,0.00012121,"s17_9"
"Rothia_mucilaginosa_B",0.004732845,0.004055217,"s17_9"
"Rothia_sp001808955",0.001823433,0.00204362,"s17_9"
"Saccharimonas_sp010202265",3.99e-05,3.66724e-05,"s17_9"
"Saccharimonas_sp013333625",0.000120832,0.000125835,"s17_9"
"Saccharimonas_sp013333645",4.74e-05,5.33642e-05,"s17_9"
"Saccharimonas_sp013333675",9.25e-05,0.000108983,"s17_9"
"Saccharimonas_sp013333795",0.000106261,0.000106113,"s17_9"
"Saccharimonas_sp013333845",0.000165378,0.000199994,"s17_9"
"Scardovia_wiggsiae",6.48e-06,7.30965e-06,"s17_9"
"SDRK01_sp007845205",6.11e-05,9.34468e-05,"s17_9"
"SDRW01_sp007845485",0.000229552,0.000224579,"s17_9"
"SDRW01_sp013333595",0.0001274,0.000142876,"s17_9"
"Selenomonas_sputigena",0.000725231,0.000854705,"s17_9"
"Shuttleworthia_satelles",0.000125152,0.000110371,"s17_9"
"Simonsiella_muelleri",0.000405915,0.001314041,"s17_9"
"Slackia_exigua",2.85e-05,3.06008e-05,"s17_9"
"Stomatobaculum_longum",3.01e-05,3.00995e-05,"s17_9"
"Streptobacillus_hongkongensis",0.000315694,0.000923051,"s17_9"
"Streptococcus_anginosus",0.000210085,0.000254662,"s17_9"
"Streptococcus_australis",4.43e-05,6.73983e-05,"s17_9"
"Streptococcus_canis",5.13e-05,4.58964e-05,"s17_9"
"Streptococcus_chosunense",0.001701601,0.002173057,"s17_9"
"Streptococcus_constellatus",0.000938032,0.000852415,"s17_9"
"Streptococcus_cristatus",0.001561404,0.002233088,"s17_9"
"Streptococcus_cristatus_B",0.001033861,0.000942491,"s17_9"
"Streptococcus_cristatus_C",0.000701921,0.000751156,"s17_9"
"Streptococcus_cristatus_G",0.00036433,0.000471767,"s17_9"
"Streptococcus_dentisani",0.000301292,0.0003084,"s17_9"
"Streptococcus_gordonii",0.000274922,0.000234685,"s17_9"
"Streptococcus_halitosis",0.000488507,0.000955102,"s17_9"
"Streptococcus_infantis",0.000224777,0.000253243,"s17_9"
"Streptococcus_infantis_E",0.000172492,0.000165368,"s17_9"
"Streptococcus_infantis_F",0.000172065,0.000210089,"s17_9"
"Streptococcus_infantis_G",0.000116571,0.000147278,"s17_9"
"Streptococcus_infantis_H",0.000289669,0.000174939,"s17_9"
"Streptococcus_infantis_I",0.000547619,0.000908873,"s17_9"
"Streptococcus_intermedius",0.000149497,0.0002763,"s17_9"
"Streptococcus_koreensis",0.000720302,0.000640545,"s17_9"
"Streptococcus_mitis",0.002699304,0.004970071,"s17_9"
"Streptococcus_mitis_A",0.000181377,0.000111784,"s17_9"
"Streptococcus_mitis_AC",0.002078562,0.001669891,"s17_9"
"Streptococcus_mitis_AD",0.001357161,0.000794167,"s17_9"
"Streptococcus_mitis_AH",0.0006974,0.000809115,"s17_9"
"Streptococcus_mitis_AK",0.001329943,0.001169616,"s17_9"
"Streptococcus_mitis_AP",0.000747276,0.002535289,"s17_9"
"Streptococcus_mitis_AQ",0.000867568,0.000283592,"s17_9"
"Streptococcus_mitis_AT",0.000216702,0.000335039,"s17_9"
"Streptococcus_mitis_AW",0.001017638,0.002272597,"s17_9"
"Streptococcus_mitis_AZ",0.001164532,0.001079066,"s17_9"
"Streptococcus_mitis_BA",0.000384237,0.001349895,"s17_9"
"Streptococcus_mitis_BB",0.004134492,0.004293667,"s17_9"
"Streptococcus_mitis_BC",0.000214238,0.000524672,"s17_9"
"Streptococcus_mitis_BE",0.002195664,0.001030948,"s17_9"
"Streptococcus_mitis_BG",0.002372906,0.001556094,"s17_9"
"Streptococcus_mitis_BL",0.000610164,0.000619838,"s17_9"
"Streptococcus_mitis_BM",0.000234248,0.000457499,"s17_9"
"Streptococcus_mitis_BN",0.000328903,0.000253059,"s17_9"
"Streptococcus_mitis_BO",0.001687639,0.000769047,"s17_9"
"Streptococcus_mitis_BP",0.000329532,0.000165465,"s17_9"
"Streptococcus_mitis_BQ",0.002580282,0.001645412,"s17_9"
"Streptococcus_mitis_C",0.000110653,0.000448848,"s17_9"
"Streptococcus_mitis_D",0.000149436,0.000327675,"s17_9"
"Streptococcus_mitis_E",0.000173764,0.000367562,"s17_9"
"Streptococcus_mitis_H",0.00108029,0.000499986,"s17_9"
"Streptococcus_mitis_J",0.000115529,0.000806004,"s17_9"
"Streptococcus_mitis_L",0.000953713,0.000650829,"s17_9"
"Streptococcus_mitis_M",0.000825427,0.000915229,"s17_9"
"Streptococcus_mitis_N",0.002847127,0.002209842,"s17_9"
"Streptococcus_mitis_O",0.002661195,0.002628055,"s17_9"
"Streptococcus_mitis_Q",0.002412359,0.001420903,"s17_9"
"Streptococcus_mitis_W",0.000537209,0.000406768,"s17_9"
"Streptococcus_mitis_Y",0.000252624,0.000490403,"s17_9"
"Streptococcus_oralis",0.002354942,0.002119658,"s17_9"
"Streptococcus_oralis_AC",0.000281841,0.000336706,"s17_9"
"Streptococcus_oralis_BA",0.002880871,0.00144782,"s17_9"
"Streptococcus_oralis_BD",0.001020879,0.000998064,"s17_9"
"Streptococcus_oralis_BE",0.000145332,0.000180605,"s17_9"
"Streptococcus_oralis_C",0.00066291,0.000838378,"s17_9"
"Streptococcus_oralis_D",0.000762083,0.000689738,"s17_9"
"Streptococcus_oralis_E",8.56e-05,0.000145541,"s17_9"
"Streptococcus_oralis_F",0.000647636,0.001047277,"s17_9"
"Streptococcus_oralis_H",0.000320764,0.000373377,"s17_9"
"Streptococcus_oralis_K",0.000227169,0.000356784,"s17_9"
"Streptococcus_oralis_O",0.000502471,0.000575984,"s17_9"
"Streptococcus_oralis_R",5.41e-05,0.000109515,"s17_9"
"Streptococcus_oralis_S",0.000827044,0.000612889,"s17_9"
"Streptococcus_oralis_T",0.000549148,0.000649099,"s17_9"
"Streptococcus_oralis_W",0.000642397,0.000850669,"s17_9"
"Streptococcus_oralis_Y",0.000289003,0.000600766,"s17_9"
"Streptococcus_oralis_Z",0.000410352,0.000340968,"s17_9"
"Streptococcus_parasanguinis",0.000157503,7.45225e-05,"s17_9"
"Streptococcus_parasanguinis_B",7.92e-05,5.10825e-05,"s17_9"
"Streptococcus_peroris",0.00025454,0.000170162,"s17_9"
"Streptococcus_pneumoniae",0.004240963,0.004243079,"s17_9"
"Streptococcus_pneumoniae_D",0.012990436,0.00470382,"s17_9"
"Streptococcus_pseudopneumoniae",0.001547217,0.00171873,"s17_9"
"Streptococcus_pseudopneumoniae_C",0.000772521,0.001020832,"s17_9"
"Streptococcus_pseudopneumoniae_D",0.000928993,0.000431315,"s17_9"
"Streptococcus_pseudopneumoniae_E",0.00070996,0.000355072,"s17_9"
"Streptococcus_pseudopneumoniae_G",0.000550552,0.000610153,"s17_9"
"Streptococcus_pseudopneumoniae_J",0.000572059,0.000463062,"s17_9"
"Streptococcus_pseudopneumoniae_L",0.000205963,0.000255413,"s17_9"
"Streptococcus_pseudopneumoniae_M",0.000230723,0.000177309,"s17_9"
"Streptococcus_pseudopneumoniae_N",0.000449184,0.000406768,"s17_9"
"Streptococcus_pseudopneumoniae_O",0.002265184,0.002988137,"s17_9"
"Streptococcus_pseudopneumoniae_P",0.000509355,0.00082238,"s17_9"
"Streptococcus_rubneri",0.00044524,0.000389459,"s17_9"
"Streptococcus_sanguinis",0.000532439,0.000503555,"s17_9"
"Streptococcus_sanguinis_A",3.43e-05,5.57217e-05,"s17_9"
"Streptococcus_sanguinis_G",2.66e-05,9.81479e-05,"s17_9"
"Streptococcus_sanguinis_H",0.000546236,0.000224424,"s17_9"
"Streptococcus_sanguinis_I",2.08e-05,5.575e-05,"s17_9"
"Streptococcus_sinensis",0.000228207,0.000197735,"s17_9"
"Streptococcus_sp000187745",0.003814114,0.002109805,"s17_9"
"Streptococcus_sp000220065",0.000348425,0.000296156,"s17_9"
"Streptococcus_sp000235485",0.000269744,0.000285603,"s17_9"
"Streptococcus_sp000259505",0.00022387,0.000242783,"s17_9"
